200,30
3,16,20,5,21,16,27,38,34,14,27,21,30,6,19,38,33,12,28,27,39,24,13,18,15,15,16,13,21,11
15,23,38,34,33,31,28,13,4,32,13,12,4,6,9,2,33,36,11,19,27,20,21,14,30,31,9,5,1,28
20,16,36,18,37,19,26,34,16,12,24,18,18,1,21,37,2,39,11,26,22,34,39,18,24,19,9,13,8,33
24,9,16,38,4,7,32,19,10,38,30,14,5,30,11,7,6,14,12,34,32,24,32,35,23,16,21,26,31,35
39,32,23,32,19,17,16,16,40,16,28,31,4,21,11,12,15,3,28,13,9,10,6,16,36,31,17,3,20,39
5,40,36,34,18,22,12,7,39,9,35,36,37,10,33,37,17,40,6,21,19,13,8,17,8,21,26,12,12,28
11,22,20,17,36,31,4,14,3,1,6,1,16,35,32,24,4,4,24,38,3,12,33,27,17,11,16,24,36,6
5,32,38,22,10,24,40,37,24,8,26,21,24,19,1,18,19,32,2,26,35,5,18,19,37,36,22,20,26,20
1,20,40,37,13,11,27,6,28,25,36,21,36,22,20,30,21,21,3,24,5,15,29,10,25,5,2,26,10,34
1,19,15,5,22,1,1,16,12,19,2,11,36,39,7,12,40,16,29,30,11,13,35,17,10,4,9,39,36,22
20,21,33,36,12,28,4,25,3,6,2,1,7,24,39,2,31,17,6,19,14,26,1,6,30,2,18,26,28,33
19,39,36,14,3,29,16,36,2,39,36,15,13,38,36,28,4,13,16,32,25,10,16,2,40,33,23,30,1,11
40,32,17,40,2,13,8,18,26,32,24,15,15,6,17,35,13,28,38,27,8,21,7,20,28,8,10,6,22,33
11,21,25,34,31,25,7,23,30,3,40,31,15,6,30,25,13,22,32,19,31,15,35,17,32,38,6,7,7,35
33,28,21,19,33,38,2,39,36,39,31,25,35,3,13,40,9,9,17,23,40,13,22,16,10,11,6,25,18,9
5,5,5,17,13,13,9,38,1,19,19,24,37,24,32,32,33,18,4,21,10,24,30,38,3,11,8,6,25,29
20,11,12,35,17,20,1,36,10,6,24,22,21,8,36,7,20,13,7,31,13,3,7,15,39,32,30,40,3,10
24,28,2,9,9,21,33,8,2,19,6,6,36,25,27,29,31,37,39,34,9,25,34,6,20,18,8,8,29,10
9,35,28,40,13,28,18,25,23,39,17,26,8,26,11,24,37,11,29,16,16,37,23,32,18,11,19,14,31,29
10,35,24,27,8,10,32,27,37,16,10,21,13,21,26,32,27,33,40,30,40,29,25,7,39,22,32,3,4,6
10,31,22,14,27,34,12,26,19,29,17,23,12,13,22,18,17,16,20,3,37,20,29,12,37,10,28,20,17,6
9,35,37,14,3,38,14,33,36,33,26,39,34,3,37,24,33,39,30,6,32,38,37,27,33,16,1,40,34,24
26,26,40,33,7,18,7,35,23,26,15,39,26,9,5,28,5,1,29,1,19,31,35,4,9,12,5,17,30,27
20,21,32,39,36,39,36,17,37,3,39,6,35,19,28,15,21,20,18,21,24,6,16,13,9,10,5,18,36,16
16,21,24,18,33,23,13,30,19,14,8,11,11,23,33,15,4,8,38,25,6,27,15,38,32,7,28,23,35,6
10,5,27,13,33,25,15,28,21,9,5,40,4,40,40,37,19,13,3,28,17,29,6,5,18,2,25,26,37,28
40,25,34,23,10,4,39,35,9,12,35,29,13,17,13,13,4,3,8,11,17,39,1,10,19,7,28,29,11,35
4,10,30,39,26,26,17,2,1,10,40,4,21,19,32,36,23,7,21,8,8,34,5,20,16,9,30,35,10,7
12,2,32,27,39,30,31,37,10,36,38,5,11,6,4,16,20,10,35,27,2,1,6,22,40,17,11,6,5,22
5,38,9,35,29,12,18,40,1,17,40,9,30,32,39,18,11,10,31,21,27,20,10,17,28,19,20,11,8,37
4,8,25,8,15,2,31,38,15,36,16,16,9,27,18,15,26,39,28,9,38,31,28,27,36,32,4,11,21,38
2,1,31,38,36,31,21,19,33,30,35,17,29,5,26,37,12,15,37,28,1,3,2,10,7,6,39,14,12,17
22,29,40,18,33,4,39,32,27,11,39,35,16,2,6,13,12,3,37,40,21,25,35,1,18,6,26,38,21,37
24,9,27,28,25,18,32,26,5,7,40,33,11,30,28,26,16,32,36,16,10,22,6,33,19,26,34,27,36,40
19,4,15,10,17,38,8,36,20,24,28,13,15,31,23,29,11,13,18,9,12,35,36,22,11,29,29,27,28,32
6,40,9,15,35,8,19,26,4,31,2,9,24,15,22,11,23,16,22,30,3,35,33,24,39,26,7,11,27,30
10,11,27,30,16,5,2,39,1,40,34,28,15,26,31,14,38,26,18,23,3,33,28,9,36,29,38,11,19,13
15,35,2,3,15,39,16,15,10,10,11,19,36,8,37,24,4,21,8,15,33,16,19,38,3,8,32,27,17,4
37,9,37,38,12,39,32,28,10,20,8,10,30,15,31,2,25,21,14,17,32,12,36,26,31,19,3,4,6,34
33,35,19,16,32,2,28,13,29,8,2,20,4,36,25,29,32,9,25,32,9,38,24,23,4,3,14,19,3,4
31,10,18,5,37,10,21,14,8,5,23,7,11,3,19,35,12,33,12,2,15,9,8,8,3,21,11,4,40,12
10,15,24,29,39,37,11,8,28,36,39,22,14,8,5,35,12,30,20,15,7,38,5,20,38,3,14,5,6,18
28,16,29,8,33,29,36,16,11,4,30,12,18,20,14,10,28,28,10,13,14,36,12,14,31,8,13,13,33,34
11,38,12,7,14,30,40,15,10,19,16,17,14,32,10,25,28,1,30,31,33,35,17,36,40,1,9,31,18,13
11,34,35,14,8,7,17,37,15,6,38,29,28,3,32,27,26,1,24,2,11,9,32,34,15,40,35,21,28,14
18,14,5,5,5,33,31,31,5,26,15,36,8,35,22,23,25,10,13,9,13,38,34,23,39,5,27,37,5,13
35,30,24,29,39,17,27,23,12,15,24,17,29,17,26,5,8,18,21,20,25,16,2,37,20,4,34,38,33,18
25,12,35,21,10,28,36,34,33,11,37,10,24,20,21,13,9,35,24,22,21,26,8,13,22,26,33,38,26,18
19,11,15,29,9,39,25,22,35,7,35,1,7,15,1,2,12,37,37,19,19,31,13,30,37,9,40,7,3,8
27,40,16,11,8,34,22,35,11,2,36,32,34,20,28,19,1,32,8,26,5,4,35,22,8,8,33,30,39,14
3,12,31,39,40,1,6,12,5,6,28,34,17,23,12,15,11,28,25,17,23,7,14,7,2,4,17,2,29,21
19,15,40,8,29,2,15,6,30,5,34,3,22,24,6,6,15,2,19,3,19,19,19,17,16,11,21,38,14,25
1,9,35,2,35,25,22,4,33,29,17,19,36,27,13,31,34,9,20,26,21,20,35,27,32,33,31,25,29,28
38,4,2,14,21,19,24,14,12,28,30,38,1,3,9,38,7,39,3,13,26,1,39,18,35,7,37,30,40,20
26,38,19,28,32,14,35,38,32,24,27,20,21,35,32,36,15,1,27,12,26,36,40,11,38,25,14,25,32,1
9,40,5,29,29,15,37,33,34,22,7,26,19,32,27,4,21,33,6,37,25,11,29,40,40,30,37,28,39,12
38,8,37,23,2,5,6,19,12,14,37,27,29,10,6,3,21,2,10,29,33,30,25,40,18,25,18,26,34,11
15,40,30,20,9,18,14,2,27,33,12,34,39,4,24,11,32,20,15,24,31,18,20,24,40,2,30,11,37,19
2,27,8,22,5,27,5,40,19,18,32,17,2,11,33,12,35,33,12,32,15,28,9,30,5,15,25,22,4,20
26,40,29,2,3,33,21,6,5,25,20,17,8,27,33,15,36,6,12,24,24,23,13,40,22,8,31,24,28,19
33,17,30,39,39,14,3,10,24,10,14,10,16,38,30,12,20,30,3,12,14,7,3,1,32,20,14,22,3,7
13,5,3,28,32,11,31,16,35,15,15,33,32,19,3,7,39,32,15,23,37,8,30,12,8,22,17,9,6,17
38,33,14,3,39,2,20,13,4,29,6,23,11,35,37,4,9,28,14,27,14,15,16,25,32,3,7,40,30,28
21,12,30,9,8,24,2,38,24,33,29,28,34,25,35,30,5,6,17,33,14,36,30,22,37,18,19,38,21,33
10,10,5,27,39,8,8,34,22,19,2,9,9,15,1,9,10,5,21,20,28,13,30,32,20,32,11,33,18,35
27,24,15,28,25,1,28,39,39,7,24,31,29,24,24,36,30,39,29,26,1,36,29,9,6,33,19,2,20,9
38,16,13,32,35,12,32,20,15,22,22,38,17,32,21,40,35,23,29,31,40,18,29,27,13,5,9,5,5,29
3,15,9,32,4,10,40,23,20,34,12,30,32,26,18,18,17,6,22,9,15,32,33,2,11,10,18,24,34,39
39,6,23,13,8,22,18,32,30,21,40,11,31,12,12,6,27,11,3,9,19,23,39,23,28,18,5,24,7,32
25,18,13,27,14,22,20,4,24,6,18,38,18,29,13,23,40,19,6,5,12,31,10,37,13,17,9,35,2,38
7,16,24,7,20,35,5,2,25,35,31,22,10,19,6,4,16,19,9,1,39,33,19,39,23,9,6,16,1,24
7,37,13,13,33,2,28,31,26,23,30,1,13,22,24,7,33,37,36,6,38,3,1,13,1,19,11,22,35,17
38,37,19,32,35,5,12,8,29,3,7,35,33,37,35,4,11,27,27,31,19,19,22,38,29,13,5,3,16,24
22,1,22,5,14,5,8,23,8,22,24,37,22,40,13,2,38,27,8,36,8,30,8,35,33,16,35,2,13,14
20,35,3,7,29,15,11,10,13,11,7,1,32,38,30,15,15,34,21,7,15,36,31,29,37,1,12,22,20,34
29,2,22,25,17,12,30,4,33,25,17,12,4,6,20,36,40,34,21,17,5,9,32,39,28,30,29,29,33,18
15,13,38,22,8,9,17,8,34,11,37,39,9,17,25,17,30,25,1,23,26,16,28,20,37,2,39,23,3,32
9,6,28,37,29,2,33,14,29,29,21,28,9,33,33,14,11,6,17,5,19,30,15,10,35,8,2,36,35,33
30,18,30,15,38,11,18,36,7,9,40,14,35,27,27,20,5,9,8,31,21,25,22,14,3,30,12,21,4,7
9,8,13,32,23,9,12,16,24,31,19,7,9,31,16,17,16,6,10,35,7,22,22,29,31,18,28,7,30,13
18,11,33,24,5,18,37,2,16,16,5,20,12,20,19,24,32,24,15,5,9,4,25,33,37,6,26,6,30,9
15,36,35,3,21,37,36,8,15,24,15,7,8,39,23,32,21,1,25,15,13,37,11,9,18,25,1,40,25,36
40,15,10,10,9,13,17,14,9,5,10,19,40,18,21,27,11,12,21,26,16,4,9,24,4,21,33,29,39,12
11,19,11,22,3,30,33,4,11,4,34,40,26,35,7,22,38,28,4,28,19,4,20,36,15,1,1,36,24,30
24,38,32,22,8,27,3,3,2,12,40,2,7,35,17,2,20,23,15,31,21,13,34,12,27,32,33,25,34,28
33,22,21,30,3,6,8,34,1,21,21,17,32,7,39,37,35,16,34,20,24,38,22,34,8,6,8,5,30,22
4,29,8,23,28,33,34,21,10,24,9,11,29,14,20,36,5,12,7,40,39,13,5,21,8,24,12,3,15,16
13,19,20,31,4,15,28,8,15,6,21,28,8,5,32,40,9,10,4,24,37,36,30,8,25,29,8,31,31,15
38,32,4,26,23,23,14,26,8,17,26,25,36,8,21,20,2,36,39,36,39,16,30,21,40,10,19,34,32,22
21,27,21,7,13,26,36,38,11,32,26,24,24,29,4,19,9,36,15,37,19,13,21,27,4,8,13,8,21,23
27,3,25,40,9,11,32,10,23,11,22,21,20,4,8,33,6,26,34,18,10,24,2,35,3,19,15,26,7,37
5,29,5,12,30,36,4,20,13,15,13,23,21,7,16,38,20,28,40,27,34,26,35,32,9,7,4,27,34,17
20,12,6,32,26,12,38,9,25,22,1,28,16,25,10,37,32,13,27,20,32,23,7,3,5,5,13,22,32,13
10,33,10,1,7,34,13,37,14,6,4,5,24,3,32,39,16,3,37,5,21,22,21,30,11,40,40,24,9,29
31,16,5,15,33,6,10,32,27,27,32,23,9,7,28,13,6,14,19,33,11,40,12,37,8,24,2,35,23,19
19,13,6,9,38,17,1,17,8,36,25,8,21,33,1,25,13,30,15,11,30,6,36,38,36,38,24,22,7,32
18,39,27,37,37,15,32,12,39,27,38,21,20,13,21,39,27,23,32,1,6,11,22,6,34,14,40,2,30,10
38,11,28,34,22,29,4,25,18,3,8,39,15,34,29,1,15,24,15,12,24,14,5,40,8,2,17,12,40,30
38,40,31,24,8,10,38,35,32,40,34,38,40,34,29,2,23,27,14,14,29,31,1,31,3,38,22,37,7,18
32,22,27,23,21,16,33,7,27,10,8,24,5,16,13,31,37,10,11,15,30,9,16,32,15,20,8,12,5,36
19,11,17,8,6,18,5,1,11,19,31,36,31,31,30,38,17,5,18,5,3,4,15,31,18,25,35,9,24,5
37,19,14,14,28,24,25,18,1,11,18,14,9,36,31,27,25,10,3,19,22,36,15,2,35,10,33,7,7,24
7,10,6,40,17,31,11,37,5,9,18,40,38,34,19,30,20,14,31,35,31,33,10,30,31,37,29,28,9,34
8,20,29,29,11,24,23,26,15,26,13,31,2,38,22,23,15,24,31,33,27,37,22,10,17,27,22,40,32,28
15,8,31,21,26,3,10,21,36,36,36,34,37,16,28,20,16,30,11,11,40,1,13,35,38,19,15,36,19,2
13,36,4,18,27,24,25,17,14,18,10,40,40,39,10,5,8,16,39,12,18,2,20,25,14,18,3,15,9,12
4,21,11,16,18,22,27,2,5,18,17,29,33,23,8,14,37,10,19,4,4,27,29,39,27,24,28,3,26,36
20,29,18,35,19,7,13,37,1,20,36,5,15,13,3,34,16,27,24,13,12,36,40,13,8,25,15,26,1,21
28,17,24,33,11,27,36,39,5,28,25,2,36,9,25,32,35,8,28,36,20,18,11,33,38,36,21,25,18,33
29,39,22,21,15,4,34,1,37,23,11,1,14,18,14,2,10,9,7,11,3,39,17,9,21,18,17,37,28,29
9,30,39,21,3,22,10,33,28,6,30,16,3,33,10,33,19,32,38,7,3,7,40,21,30,25,17,3,6,11
2,30,21,20,12,7,35,4,40,34,32,38,35,40,32,18,26,13,20,5,37,6,11,11,31,36,26,39,3,35
34,10,7,26,8,10,25,30,21,18,26,3,15,30,30,35,22,2,8,32,12,14,1,9,37,27,38,34,3,4
38,18,30,4,37,12,8,12,1,24,40,17,9,23,8,35,13,26,12,16,33,11,32,7,11,4,25,33,36,6
34,2,15,13,5,22,37,19,16,40,35,8,15,25,2,10,17,29,8,38,14,6,29,34,32,38,36,30,23,1
11,13,5,31,5,39,15,8,2,36,38,4,7,27,12,39,8,20,34,2,33,25,6,4,29,36,5,31,18,37
7,15,12,38,8,13,25,28,38,19,31,6,8,30,35,37,25,34,27,33,12,4,15,2,29,36,24,39,9,11
9,22,27,11,11,12,7,10,28,12,21,15,18,35,33,14,3,9,34,23,18,24,33,38,27,14,27,17,29,2
1,40,39,28,35,26,10,8,17,5,35,39,30,33,1,28,9,15,19,18,6,17,33,31,34,14,21,21,15,11
18,34,4,7,16,24,10,37,30,25,32,35,28,18,36,39,35,2,10,30,6,11,35,8,8,31,10,2,40,19
29,15,32,10,25,36,35,23,37,29,25,23,13,19,13,1,20,29,16,14,21,6,21,35,4,12,33,16,27,22
28,1,28,24,11,4,27,23,28,8,39,33,17,12,1,22,11,13,20,2,31,31,35,32,1,23,2,36,9,17
37,27,19,33,6,8,7,14,36,37,30,17,9,31,31,39,40,39,38,20,17,28,18,27,2,26,6,19,32,13
9,32,36,1,30,25,39,15,34,24,29,27,15,9,38,2,40,18,29,17,17,26,39,4,31,6,26,29,10,15
38,11,6,9,30,9,2,32,6,15,25,10,21,22,36,6,37,38,4,5,26,40,29,4,12,28,40,2,13,11
13,40,16,22,21,13,28,21,35,8,40,26,38,12,33,35,6,25,26,11,15,22,18,36,31,33,1,9,38,26
1,21,27,22,16,12,2,29,8,37,40,28,28,29,13,36,26,38,40,13,32,25,28,23,9,33,24,23,15,16
37,33,35,19,5,33,34,33,22,13,15,21,14,6,16,2,12,40,37,32,34,24,33,3,22,17,23,30,6,26
32,25,23,13,30,13,24,5,10,26,36,15,26,32,4,33,9,33,32,18,23,7,40,33,11,38,21,6,6,36
15,26,1,12,20,8,34,34,8,35,23,27,19,31,11,2,37,4,25,38,15,4,3,38,17,33,22,37,37,27
14,18,5,32,20,4,20,32,11,7,35,20,15,20,22,31,37,10,10,39,13,33,24,7,1,35,35,23,6,21
30,7,24,20,32,18,4,17,15,31,14,2,6,13,2,9,28,17,30,23,4,15,32,14,13,32,16,34,33,28
13,27,2,23,6,18,33,27,27,17,34,15,13,20,21,18,31,23,34,8,40,5,10,9,35,5,18,33,39,1
1,20,33,33,20,17,21,29,13,9,29,25,36,32,4,36,25,35,19,36,18,39,9,18,38,10,28,1,34,3
19,19,16,13,39,36,33,27,8,12,1,25,7,23,35,25,30,14,13,19,18,24,2,34,12,7,36,38,18,1
25,30,24,30,13,14,10,35,30,7,34,32,25,20,2,14,20,2,33,18,35,6,2,28,21,24,18,9,1,5
9,18,35,13,31,32,31,4,24,21,30,25,39,15,33,11,20,22,12,30,16,12,26,10,25,11,15,19,26,40
39,24,37,35,13,10,30,8,9,30,40,30,4,8,16,10,35,34,27,6,11,37,8,2,13,14,17,22,1,38
1,32,19,26,3,16,1,14,35,4,9,34,13,34,9,20,38,13,10,35,1,13,15,33,1,40,21,3,13,29
7,29,17,17,14,16,27,21,25,14,37,13,37,3,20,12,4,29,15,38,11,39,25,17,27,16,14,14,4,1
24,4,32,22,18,20,4,5,13,36,4,30,24,8,17,1,5,9,33,11,17,11,36,17,26,21,29,11,19,27
8,23,15,34,6,30,1,8,38,9,30,22,25,15,5,40,5,39,21,34,22,18,33,7,20,36,17,1,7,12
30,8,1,36,26,15,35,40,12,36,35,8,17,24,16,6,23,32,26,21,23,11,17,32,23,7,5,6,37,4
1,5,37,16,7,12,30,39,7,3,4,9,29,14,12,12,26,2,31,16,37,26,13,21,19,18,1,25,16,40
26,18,2,40,21,15,12,20,22,26,17,3,25,13,4,12,34,16,10,29,34,8,21,30,32,3,31,32,1,23
28,2,35,16,29,34,19,27,11,28,28,14,10,37,35,17,13,7,5,7,10,27,15,30,28,6,19,15,2,5
13,7,21,28,40,3,2,25,1,4,17,32,8,32,8,33,3,24,38,31,18,1,11,32,36,11,40,7,18,24
8,11,7,35,27,36,36,27,29,32,21,16,32,33,25,18,37,27,18,27,14,12,30,16,2,24,38,31,30,33
36,40,8,26,38,12,3,35,28,10,3,12,2,16,35,5,12,3,25,20,33,35,8,22,27,25,32,38,30,38
17,2,24,27,30,39,16,22,32,8,34,3,10,23,6,36,12,8,9,36,32,23,31,21,36,9,34,14,2,18
11,36,29,26,2,12,24,7,19,28,40,14,25,29,32,20,9,27,40,25,9,20,32,8,22,13,12,28,11,20
3,33,2,16,16,37,31,34,36,36,14,19,13,8,3,2,4,5,32,40,40,19,27,15,28,23,37,13,33,31
14,28,4,30,35,12,22,23,36,8,8,35,16,13,8,13,20,38,2,12,6,24,15,31,12,6,35,4,37,28
22,16,25,25,3,17,22,11,38,20,39,35,21,5,38,18,1,26,24,30,15,20,30,33,13,23,8,5,24,13
9,17,3,9,13,34,30,15,35,22,30,31,28,30,24,34,9,20,38,7,17,34,29,31,18,5,28,33,29,15
12,34,39,30,30,6,1,16,35,32,29,1,1,2,23,24,29,10,37,5,10,13,33,17,10,38,26,40,21,3
6,16,6,25,13,9,11,24,24,35,4,17,9,16,20,15,13,30,16,20,21,15,39,11,4,36,38,28,27,9
15,26,23,11,13,25,1,25,20,8,30,1,2,12,14,26,19,31,25,1,7,6,6,8,30,20,30,33,40,40
2,5,19,11,37,34,22,30,21,35,37,5,30,13,6,33,20,14,22,23,16,28,18,5,32,32,15,14,6,11
