500,40
5,25,32,6,23,18,10,10,23,1,36,2,33,31,33,40,19,13,20,33,37,4,1,30,26,37,33,29,20,7,15,7,29,35,35,21,25,33,16,34
22,9,36,16,32,16,20,28,1,31,24,37,2,28,9,35,38,18,21,35,20,14,12,26,11,39,23,28,38,6,17,18,11,38,1,10,34,17,13,12
20,40,7,3,40,27,2,23,18,33,9,21,20,22,2,32,25,23,26,13,16,40,14,22,35,18,7,23,33,6,9,16,40,28,21,7,16,28,37,31
14,40,37,26,2,31,22,7,34,1,28,36,23,11,12,35,31,17,11,38,11,4,30,26,33,24,2,5,29,31,27,10,37,37,28,4,24,39,1,38
23,8,6,33,7,30,26,8,17,2,39,37,26,17,6,25,31,4,6,16,29,1,19,3,36,37,33,23,33,15,5,3,32,38,31,23,15,34,30,32
7,40,11,27,19,1,20,3,36,8,29,21,14,23,19,28,28,12,16,25,16,2,4,9,10,2,23,36,14,39,18,2,19,2,25,37,5,28,5,21
21,28,25,17,25,22,25,34,3,18,7,7,39,9,28,32,1,39,17,20,33,8,24,13,2,16,15,14,18,30,35,20,17,26,15,31,19,34,24,29
27,8,14,14,35,31,21,16,13,12,40,12,13,23,6,15,25,40,14,19,4,32,23,1,4,31,18,18,37,26,40,9,40,23,32,39,16,25,33,34
12,16,18,30,40,20,23,32,15,23,17,19,6,23,31,28,40,34,17,39,33,19,1,22,36,1,13,26,8,31,4,22,12,25,7,15,23,6,32,34
39,2,9,39,38,22,21,13,14,37,1,13,15,4,25,22,29,19,11,12,9,34,37,36,37,14,10,34,10,25,15,4,19,7,35,9,16,23,23,21
36,11,22,36,34,8,5,29,12,30,40,2,38,27,34,11,2,29,14,10,6,5,28,13,21,11,26,24,14,9,4,37,14,19,28,14,1,18,24,29
32,2,30,6,12,18,8,7,34,37,27,35,28,25,13,22,6,21,38,20,29,37,6,20,21,28,15,12,31,20,22,9,33,39,22,2,35,38,29,40
13,34,20,20,16,32,12,16,24,3,19,30,40,9,14,15,28,8,34,13,11,16,37,15,11,2,39,12,2,33,36,9,2,7,39,31,38,33,35,29
28,17,18,28,40,11,26,24,35,2,8,36,2,26,8,36,34,27,29,13,1,35,14,34,1,17,25,9,39,3,1,32,13,37,19,11,12,26,40,22
12,2,7,3,4,25,28,32,29,23,24,5,6,7,5,6,25,30,26,5,9,40,39,4,8,36,7,38,22,2,23,34,32,5,6,28,1,31,26,33
31,26,22,13,39,21,16,11,4,34,30,38,34,1,14,5,20,39,33,31,23,32,31,19,15,15,15,21,4,37,37,32,14,30,32,35,27,25,9,37
12,1,20,9,4,9,34,33,9,22,33,20,14,6,3,21,20,12,37,23,8,29,11,36,18,18,6,28,2,33,37,27,10,28,23,34,39,29,25,40
28,40,12,3,30,5,13,36,1,5,18,23,8,17,23,22,36,23,2,3,10,22,15,17,17,10,29,4,22,22,31,5,23,32,39,31,18,15,20,31
17,29,19,40,11,11,8,33,28,31,6,16,32,38,2,1,35,8,26,29,8,21,2,21,1,36,14,35,4,25,24,30,35,33,21,40,24,25,27,5
37,13,12,24,20,32,38,14,29,28,1,30,29,31,31,21,28,21,29,22,37,15,20,15,2,14,8,6,33,36,31,24,16,37,18,21,9,9,16,35
16,30,11,37,25,7,23,2,17,18,11,13,2,18,33,25,39,11,23,18,26,21,8,16,3,14,27,22,1,8,24,31,4,2,17,23,39,27,16,35
39,36,18,27,17,26,5,37,39,8,5,27,4,32,33,12,9,1,3,17,28,26,12,27,12,33,15,10,24,8,30,24,30,16,11,4,29,22,1,1
39,20,39,21,15,6,37,16,29,20,39,1,21,34,34,9,36,21,37,40,38,21,26,17,18,16,7,19,29,29,34,13,33,6,17,32,31,21,18,8
40,29,34,35,40,35,40,27,31,19,4,1,29,20,8,28,29,15,35,16,39,13,2,37,29,11,27,13,32,15,36,8,31,5,27,4,5,8,15,18
38,28,6,1,30,17,40,3,12,1,29,40,8,2,15,31,36,20,28,29,37,4,32,3,32,39,16,32,25,12,23,35,37,29,32,32,11,39,18,10
11,30,7,38,8,12,14,40,17,35,22,27,5,27,10,38,2,37,40,13,8,4,8,29,11,20,17,26,2,39,10,17,19,19,36,14,39,6,14,19
26,2,22,17,28,14,29,40,13,30,39,26,6,27,14,24,21,34,10,12,2,29,20,7,38,31,32,21,4,27,17,40,25,37,29,17,18,31,40,6
33,10,38,28,21,11,33,36,14,28,27,10,8,24,35,13,20,40,27,12,31,25,1,38,3,26,31,19,33,38,30,15,36,1,21,4,11,30,12,9
4,40,4,9,12,22,6,32,13,18,11,39,40,18,37,37,22,16,18,5,15,26,4,25,17,34,1,29,2,28,15,34,39,1,18,16,17,2,11,7
25,31,10,14,6,2,34,27,4,6,29,17,26,5,13,29,10,2,29,26,25,18,3,15,37,15,34,5,3,8,28,25,4,12,2,21,32,3,13,27
7,22,14,26,38,11,23,9,26,10,6,32,10,40,11,11,27,8,23,15,19,7,33,12,38,33,25,12,29,2,24,14,14,22,8,23,31,2,12,27
10,5,33,24,29,23,38,36,7,11,16,26,22,34,3,23,24,24,34,6,14,14,17,25,31,40,18,22,34,5,2,26,21,24,35,24,10,11,14,19
24,4,9,1,5,4,8,3,29,12,33,7,9,37,18,23,30,17,30,14,4,9,11,18,25,36,16,25,27,34,6,2,18,40,2,19,12,39,15,20
34,22,13,4,14,1,29,16,39,6,36,17,39,28,21,26,18,24,27,28,7,39,8,21,24,2,40,9,36,7,5,5,14,10,9,11,22,9,29,35
24,1,36,29,28,12,31,22,10,16,16,24,7,5,20,27,12,37,28,19,29,31,16,7,25,35,35,18,9,34,15,35,37,8,8,5,34,18,5,22
34,5,39,30,17,2,11,37,7,33,9,10,23,30,24,6,12,30,15,3,32,23,14,10,15,40,6,2,5,15,20,19,5,18,12,1,10,24,12,21
32,8,22,30,15,21,32,12,15,32,22,31,7,31,19,26,22,38,23,5,6,2,11,38,36,13,11,6,23,4,22,33,24,28,5,18,13,10,7,38
4,6,13,1,12,36,16,33,12,18,32,2,2,8,39,39,31,14,39,36,21,15,2,38,21,10,3,32,26,6,5,19,10,14,13,20,28,12,26,19
16,31,14,1,5,32,37,31,38,35,18,9,9,5,29,17,24,29,27,18,18,27,8,11,22,19,1,19,27,1,15,4,5,30,6,31,29,19,14,36
3,18,36,15,24,19,27,17,23,36,16,1,10,36,15,33,37,11,23,36,38,30,10,7,11,9,30,37,40,2,37,31,9,18,24,17,19,23,4,35
37,6,9,28,24,26,33,15,17,3,21,28,27,28,40,27,29,27,8,10,4,35,9,17,14,30,37,24,9,6,18,19,1,34,37,37,4,15,5,23
23,34,9,28,25,19,6,3,28,30,23,8,38,28,15,16,2,23,4,6,10,8,7,17,26,29,6,27,4,21,4,18,35,13,6,34,5,19,24,19
33,4,20,38,14,8,2,4,18,39,20,17,31,39,2,13,28,9,39,6,20,10,5,16,2,4,2,6,40,23,35,18,17,31,26,10,37,23,1,29
11,15,23,35,21,3,14,40,36,12,14,30,33,40,35,17,34,12,25,39,27,39,13,28,29,39,6,38,3,18,3,24,2,2,10,12,4,10,39,23
40,1,26,6,21,12,6,21,15,20,36,26,35,3,17,36,23,20,14,24,11,17,37,39,20,3,17,31,38,23,34,6,37,35,17,27,15,2,30,38
2,28,37,35,31,5,20,6,39,13,14,29,13,14,13,21,17,23,5,28,24,19,26,17,24,31,16,8,7,23,7,27,21,35,26,25,1,29,15,8
34,23,28,22,37,37,32,9,39,5,4,14,31,27,5,22,36,19,3,25,23,4,33,28,34,16,15,39,14,5,2,28,6,37,28,29,1,27,24,2
3,3,13,27,27,5,28,8,19,26,32,38,32,37,7,14,15,34,30,37,9,5,37,1,35,18,36,6,8,17,2,3,5,12,30,29,24,39,9,37
4,21,26,1,20,30,15,34,2,26,7,15,10,17,2,20,4,1,21,14,24,8,7,19,18,25,25,17,31,28,11,4,14,4,31,16,16,37,27,40
12,38,34,20,27,35,7,1,17,23,21,23,11,21,12,9,38,34,28,12,28,10,3,16,10,4,29,24,36,4,27,14,37,24,4,30,12,24,3,27
8,32,26,17,16,23,5,6,31,27,9,9,12,31,19,15,5,35,38,20,15,4,29,29,22,2,23,28,30,16,1,20,37,12,10,13,35,30,33,22
28,23,22,32,10,30,15,30,16,24,11,7,39,3,29,40,27,10,39,14,30,29,17,27,5,18,20,10,5,35,9,17,1,38,23,28,7,1,10,28
5,28,7,19,20,17,9,21,7,3,15,16,29,22,24,26,6,3,28,39,33,24,27,3,24,29,27,32,5,1,3,10,28,35,36,23,16,27,38,8
18,30,6,33,28,36,30,10,24,36,35,4,14,4,32,3,14,22,7,9,39,21,40,12,34,37,36,38,15,2,32,21,31,9,2,2,6,16,17,14
23,39,10,22,33,31,31,32,13,12,37,12,2,36,14,14,33,4,27,25,32,33,10,37,32,39,37,24,27,25,17,24,14,1,1,9,27,36,3,37
1,18,14,32,18,21,16,17,23,32,34,37,24,9,19,4,18,6,35,12,1,36,1,8,25,12,13,28,8,21,6,6,10,5,6,8,4,10,32,16
13,28,9,13,35,2,13,35,6,17,6,23,24,4,21,28,17,33,17,7,25,27,34,17,17,27,32,9,10,22,22,21,5,3,24,22,5,8,30,2
22,3,3,3,23,6,8,13,40,37,25,1,28,33,15,24,3,28,31,9,28,7,23,18,7,12,36,4,9,13,29,14,12,6,24,9,21,14,9,5
19,6,9,24,39,4,12,8,22,24,38,12,35,2,26,13,16,10,4,7,18,12,23,11,8,2,38,14,1,17,39,11,12,14,18,24,18,22,40,34
25,15,5,27,17,17,26,32,36,15,17,17,2,40,14,17,25,14,7,8,32,34,27,4,2,24,7,25,26,36,22,8,9,12,26,25,11,6,29,34
8,16,34,23,30,36,10,16,38,38,20,18,11,1,28,28,37,31,6,4,40,10,26,34,39,10,24,33,17,27,19,19,36,10,37,13,2,6,25,12
1,27,30,1,22,16,28,9,1,24,27,38,3,22,25,5,30,10,14,31,35,17,3,23,23,38,34,39,40,25,14,12,30,36,6,32,7,22,38,7
2,18,2,10,22,26,33,23,18,5,20,6,40,30,15,38,36,11,29,13,14,17,14,38,25,14,28,13,23,4,25,9,31,38,8,3,18,21,5,27
40,20,39,20,21,34,17,1,12,21,31,8,27,23,21,9,33,39,5,31,34,40,29,20,32,25,40,32,27,35,26,33,5,1,16,14,23,4,25,6
38,38,15,2,39,14,4,10,2,31,3,18,3,18,19,23,18,21,11,23,29,8,36,20,17,19,25,19,8,39,13,2,22,6,40,7,34,21,5,36
23,19,5,21,28,22,18,27,17,22,12,9,16,36,29,23,4,39,18,12,7,37,1,4,20,31,2,3,40,10,26,8,14,29,23,6,21,40,19,1
11,14,21,37,12,11,7,15,19,17,8,33,27,24,35,36,23,3,5,30,22,5,13,8,34,30,3,3,3,12,13,31,22,25,15,25,23,4,21,31
6,17,6,22,34,23,32,12,25,31,2,31,5,7,5,15,5,26,30,14,6,35,18,18,2,33,23,32,15,25,10,32,21,5,27,31,28,18,8,27
3,29,11,17,15,33,34,14,34,8,4,35,2,9,10,23,31,27,18,20,22,15,19,19,33,14,18,16,36,13,28,27,12,4,31,19,8,27,21,22
5,7,28,15,18,3,14,20,9,35,4,40,36,35,24,22,9,36,37,40,7,3,28,27,26,11,27,13,3,17,34,3,33,30,10,27,39,27,8,16
12,4,24,27,12,28,34,39,37,29,37,34,17,24,11,23,13,17,13,12,32,2,36,18,18,28,5,2,25,12,16,12,7,10,10,35,30,4,13,29
26,11,22,33,14,2,39,36,30,35,35,19,10,5,22,28,40,22,7,20,1,14,36,36,8,29,39,6,28,34,25,2,6,32,7,38,6,12,32,5
34,26,21,27,38,12,3,5,31,7,16,3,26,19,15,38,26,35,14,38,20,33,6,10,12,2,2,30,9,14,1,22,32,22,3,36,24,2,11,24
13,8,22,15,6,38,30,25,13,28,39,5,2,31,24,35,38,25,31,39,27,7,13,28,32,29,13,35,30,6,8,29,21,18,28,6,17,26,13,21
17,28,33,37,40,11,26,34,18,16,5,26,19,1,28,29,14,39,19,20,19,34,9,24,21,10,31,5,8,3,21,1,21,28,20,38,21,18,5,24
2,15,38,6,26,12,8,32,10,25,17,17,39,1,39,34,16,23,1,5,25,9,5,36,5,25,15,19,37,27,27,7,27,4,10,34,16,2,2,17
5,39,14,12,14,29,11,26,5,25,34,33,40,4,12,32,27,6,36,10,11,15,6,7,12,14,37,9,22,9,1,16,9,21,19,24,23,12,8,23
39,2,21,36,26,22,28,17,12,7,31,27,19,13,35,30,37,27,33,2,30,28,14,31,22,8,37,3,4,16,31,18,3,29,26,20,26,21,33,14
11,27,36,7,27,38,21,5,39,39,23,10,30,1,25,16,2,9,15,18,24,4,12,33,14,25,11,40,38,24,28,34,28,25,22,10,34,30,28,15
18,16,6,14,18,31,31,39,14,39,1,28,17,32,16,23,2,7,11,9,31,6,38,38,16,23,38,12,11,24,36,19,11,33,30,4,19,10,21,37
2,7,10,40,30,22,14,1,17,9,27,18,30,29,4,24,16,17,28,24,29,30,38,20,6,33,35,29,3,22,15,18,31,16,15,8,6,40,17,12
37,31,16,37,17,38,10,8,31,33,24,28,25,8,25,22,18,26,2,35,36,20,21,24,17,7,29,22,6,12,23,12,30,18,5,35,5,29,1,12
1,24,22,33,22,29,7,33,38,5,26,19,17,37,1,22,21,6,28,13,18,30,3,19,4,19,22,38,28,39,30,32,39,7,6,11,32,31,21,14
10,7,11,39,38,23,19,16,22,12,1,32,14,7,29,24,8,10,36,7,4,6,10,15,34,38,1,26,12,22,10,3,25,2,2,15,29,34,23,30
31,38,26,33,9,3,1,11,34,14,12,9,15,18,5,33,14,20,21,1,29,13,35,19,7,20,20,6,24,22,2,11,30,29,33,5,1,38,36,17
25,27,36,1,22,12,30,32,28,13,16,1,12,12,2,3,10,27,25,13,27,15,33,9,32,7,1,20,36,40,25,27,26,35,40,20,4,25,33,7
16,34,4,8,35,39,3,21,28,19,28,9,24,9,39,21,19,12,23,9,1,16,18,37,11,38,4,28,18,22,4,20,23,37,33,8,14,28,21,12
38,5,9,35,32,40,13,7,1,30,23,32,32,35,32,35,14,18,16,27,22,25,9,23,39,18,28,6,39,37,10,30,24,31,2,13,32,11,7,26
35,26,25,26,2,1,32,16,11,25,11,6,31,19,17,2,21,6,40,6,32,27,29,26,12,14,30,39,16,17,23,9,8,5,32,15,35,8,10,39
32,9,26,21,21,38,30,22,39,4,5,18,7,12,32,28,8,35,15,1,8,12,30,31,12,32,17,39,36,20,14,4,25,24,9,7,21,31,32,11
2,4,1,16,23,13,32,16,11,18,20,14,11,18,1,26,21,34,39,17,22,8,2,5,28,7,35,27,18,29,25,17,40,24,17,35,27,11,10,36
33,23,7,13,31,27,19,23,8,25,40,8,29,38,17,40,10,11,12,19,36,10,33,14,15,9,16,9,36,12,3,3,34,34,7,10,19,17,34,13
13,39,34,7,22,26,35,21,21,22,13,39,37,16,31,12,23,20,6,18,26,31,28,22,16,39,38,31,26,16,29,32,11,1,1,16,31,20,36,13
1,25,19,9,39,25,40,15,7,38,13,36,38,7,33,31,7,21,30,36,24,34,39,23,38,37,25,24,3,2,12,31,22,22,38,14,15,36,27,31
13,24,17,26,24,15,19,33,31,34,18,24,12,23,3,14,1,26,12,13,10,24,39,11,1,32,37,20,33,25,4,37,24,20,32,27,18,1,25,37
8,29,30,23,24,18,30,1,16,35,36,5,40,18,38,36,35,28,5,38,21,40,18,30,23,5,40,10,11,40,11,9,23,20,37,33,18,14,25,16
5,30,10,33,17,1,28,9,22,32,18,28,13,8,6,14,24,17,19,34,37,15,13,39,2,4,15,29,13,28,33,30,22,17,37,6,40,7,16,21
21,22,10,14,7,39,22,37,14,13,11,32,17,18,34,2,10,18,22,38,18,38,23,21,17,1,34,31,17,10,21,22,7,18,6,24,21,20,1,35
15,16,21,31,38,2,3,23,31,25,8,34,25,5,39,9,18,15,6,25,13,13,17,34,30,31,32,37,33,10,6,7,30,6,27,12,12,21,18,16
36,39,21,27,34,5,23,33,24,40,5,34,2,25,14,29,29,7,18,39,20,9,13,19,8,2,14,9,37,10,40,4,17,14,20,28,9,27,22,37
2,24,39,2,10,16,28,8,40,18,37,36,6,15,3,7,29,12,1,26,1,34,9,34,21,6,25,16,31,27,26,14,35,39,3,1,19,40,19,38
38,37,17,21,30,31,28,22,7,32,7,29,21,23,17,32,22,19,27,9,24,19,31,12,15,22,23,39,11,36,20,21,19,25,32,4,12,2,2,24
36,15,10,39,23,40,32,32,8,30,39,18,14,1,39,3,33,10,11,39,9,4,24,13,27,38,22,20,34,27,12,12,14,28,32,29,28,7,31,35
2,5,29,37,15,16,17,32,23,23,36,22,19,7,37,37,24,6,12,35,36,37,20,15,20,2,10,38,19,40,7,12,32,1,10,7,40,33,11,16
30,20,2,18,17,3,39,12,24,34,30,22,38,34,37,6,34,33,8,3,8,27,25,10,12,31,37,38,33,26,1,10,37,3,22,26,34,29,12,27
23,2,3,25,10,9,11,21,3,31,10,15,12,3,11,28,36,6,19,21,31,21,18,19,12,15,38,40,16,14,9,27,40,10,21,35,34,5,19,16
14,33,31,17,34,3,30,30,3,22,23,35,22,34,9,14,33,2,14,24,29,34,27,40,16,6,39,16,34,15,5,20,26,25,10,39,4,32,15,1
33,4,38,37,28,39,17,15,10,12,14,26,13,16,22,21,28,29,32,22,39,34,7,40,9,25,31,26,32,16,18,7,36,10,4,8,39,2,31,29
33,29,36,35,33,22,38,14,23,10,10,28,20,33,21,15,33,6,17,11,39,29,24,29,33,25,26,19,28,14,7,8,14,34,11,8,39,40,21,31
5,34,5,21,18,24,3,2,26,28,1,10,33,20,20,24,31,19,12,33,22,20,26,13,15,32,37,2,35,22,17,25,33,37,27,10,5,18,10,23
32,25,38,32,34,14,36,4,15,13,38,39,30,31,3,1,25,4,8,11,28,13,29,4,12,17,26,7,23,39,27,13,11,24,13,14,28,13,22,8
37,36,32,39,19,36,33,17,24,39,9,39,34,21,23,27,33,11,6,18,9,7,13,18,30,26,2,33,33,34,29,38,40,34,11,15,5,23,18,14
40,8,40,13,19,20,17,10,33,36,8,13,16,30,17,6,28,19,35,2,6,7,22,10,18,2,24,24,1,37,30,37,1,38,5,2,4,7,12,6
20,12,6,36,25,31,2,15,33,37,28,17,12,11,39,13,32,29,7,6,29,4,33,16,23,28,6,17,1,7,35,16,7,13,11,1,35,14,27,33
25,12,32,35,1,30,15,15,6,33,40,28,34,19,23,19,3,14,29,35,6,31,15,25,19,2,12,1,20,31,11,11,3,11,3,14,16,37,6,37
25,37,39,33,9,27,32,5,7,10,25,20,37,34,37,29,4,36,33,22,3,33,40,31,36,37,35,1,14,22,40,38,8,27,35,10,21,35,23,38
24,32,13,7,15,19,1,19,25,5,17,6,21,37,23,3,39,20,32,13,21,32,23,28,14,35,35,5,36,1,30,30,37,25,20,36,35,1,23,36
25,14,34,7,15,28,15,11,10,11,26,37,8,28,35,34,6,38,15,8,35,15,6,6,38,18,4,30,28,30,27,31,33,34,17,32,21,7,16,16
25,39,9,15,5,7,25,21,25,25,21,40,28,27,38,30,12,24,1,34,5,37,9,15,16,13,25,7,39,16,33,28,26,2,25,8,10,25,16,27
2,30,3,3,3,4,14,17,38,23,29,35,18,32,29,22,35,10,19,22,18,14,36,40,27,37,14,14,24,10,20,34,15,14,34,33,16,34,24,16
10,26,37,36,34,39,28,19,29,27,16,2,22,17,36,27,28,8,6,4,26,40,2,39,18,5,3,14,30,3,29,34,8,8,8,17,31,20,39,5
39,31,13,4,40,16,33,13,35,38,36,30,34,37,10,15,17,36,6,28,27,19,27,2,5,34,18,13,23,5,33,23,2,12,31,20,8,2,11,35
4,30,21,11,9,7,30,32,25,11,21,32,37,31,40,16,26,40,3,28,8,37,24,40,22,25,22,32,16,39,28,3,28,10,26,5,4,40,6,34
38,20,2,39,25,33,25,10,35,18,2,13,28,32,8,30,17,38,20,35,34,11,10,9,16,33,28,6,23,17,6,35,7,35,4,1,28,33,2,36
37,34,32,24,15,37,25,10,17,35,27,38,19,16,26,4,31,21,8,2,2,21,32,4,3,4,35,3,39,16,4,35,21,6,16,14,34,7,34,12
