100,30
40,27,30,7,30,5,28,1,13,31,17,10,12,31,2,14,6,28,29,19,40,30,40,27,1,22,13,9,34,12
16,15,36,28,12,40,33,1,7,27,13,7,35,10,5,2,25,27,22,10,17,20,2,36,1,1,2,32,6,40
29,29,2,35,13,3,12,12,28,8,6,2,23,8,28,39,23,26,39,13,5,23,11,12,15,40,7,31,15,24
1,30,16,6,35,35,1,39,33,27,35,7,3,8,20,21,36,17,17,7,16,23,28,18,37,34,10,12,16,19
25,27,37,36,2,32,14,25,7,19,1,25,12,19,4,5,29,11,26,23,8,35,9,14,37,39,36,24,38,39
21,2,4,7,9,3,20,32,37,13,17,6,23,10,35,37,23,29,37,28,29,17,34,22,19,28,13,28,35,20
12,40,11,8,37,34,38,38,38,3,13,23,21,24,24,32,35,12,29,17,39,27,20,27,33,39,13,36,1,11
7,24,35,16,14,4,14,2,27,14,19,39,16,3,8,17,14,8,16,11,2,25,14,17,10,17,36,9,26,2
20,14,38,39,9,35,15,17,6,18,21,35,32,17,6,25,3,39,26,34,2,1,24,24,11,11,21,12,32,11
9,4,2,38,15,38,6,11,7,40,33,20,38,33,18,29,38,28,17,15,21,18,13,17,32,6,10,10,19,36
10,17,33,12,7,20,16,40,40,1,5,9,10,32,16,39,12,37,16,23,13,38,19,5,19,27,39,18,7,20
39,15,35,29,16,4,19,20,28,15,15,21,21,29,31,25,29,7,26,6,21,21,12,18,22,1,17,6,24,29
33,6,24,28,6,29,26,21,37,37,4,13,4,25,5,33,28,39,26,32,19,39,22,35,36,21,30,26,30,23
18,8,6,32,27,34,16,3,14,21,39,28,5,4,4,33,35,20,40,14,12,14,14,7,18,40,13,24,24,3
4,15,33,23,27,9,14,24,12,19,12,31,6,9,11,9,3,28,30,20,37,18,28,7,28,28,4,25,25,9
10,14,23,38,6,22,5,35,17,20,25,30,31,37,13,40,8,15,10,30,15,39,18,3,23,23,8,6,32,6
39,35,10,37,40,14,19,2,34,29,1,29,17,8,31,27,26,38,12,20,4,27,21,1,25,34,18,23,34,32
16,30,13,9,10,32,29,9,1,39,2,8,3,18,36,33,32,5,27,35,25,13,39,28,13,20,29,15,31,2
17,14,37,32,21,8,18,11,23,20,2,27,39,27,10,33,30,6,13,11,24,40,3,21,1,2,27,22,17,39
34,1,35,33,12,11,8,36,3,12,16,3,4,19,33,12,5,8,18,15,31,29,6,14,21,40,3,24,2,7
40,30,31,7,36,29,17,10,22,27,39,38,16,15,11,32,20,24,22,30,4,31,37,28,20,16,40,39,19,22
4,26,7,22,39,21,37,35,36,26,7,11,40,24,24,11,33,11,5,9,16,21,21,32,30,23,15,37,11,21
26,15,40,37,27,32,7,22,16,28,31,32,14,27,33,2,26,21,27,32,32,31,8,22,33,16,29,9,38,34
25,16,28,14,11,27,31,1,4,30,11,39,5,1,22,27,35,19,3,9,3,26,2,18,1,32,4,11,30,25
5,29,20,35,32,35,2,36,37,34,32,29,7,27,21,14,7,34,40,16,15,9,19,26,11,12,37,13,15,32
17,31,26,33,1,29,10,22,36,35,6,20,17,27,3,1,21,31,24,14,28,32,5,14,20,8,6,29,23,14
24,30,27,14,3,27,13,2,9,15,25,14,31,1,16,23,13,28,33,37,32,24,6,29,20,15,38,32,3,26
21,33,39,5,7,8,37,18,3,25,38,29,2,12,27,36,4,4,9,17,2,12,16,23,29,30,1,20,25,8
27,22,10,6,39,23,12,14,24,19,10,20,30,5,29,14,4,17,12,18,16,20,11,16,27,13,22,7,31,8
18,37,35,4,36,16,26,40,38,33,6,11,29,12,25,25,32,3,32,4,35,14,9,20,5,29,32,34,28,4
23,13,8,34,1,15,9,14,20,36,33,5,11,21,20,4,13,39,18,18,20,27,15,11,2,9,25,25,3,35
20,6,26,31,21,31,17,40,37,21,12,25,6,38,39,9,27,27,26,20,32,20,39,16,28,22,4,28,3,11
