500,20
37,19,2,15,8,1,40,30,11,25,6,31,20,31,3,17,38,35,31,17
15,19,20,29,4,15,3,17,40,6,22,17,5,4,4,19,35,20,9,14
20,6,4,31,11,21,12,38,28,30,1,8,25,19,2,10,19,25,2,8
21,40,34,22,23,18,36,2,24,24,32,31,22,37,11,30,38,6,18,34
6,13,13,35,17,4,38,12,20,4,9,31,15,26,35,27,39,40,35,19
25,36,32,17,19,36,8,27,29,10,15,15,34,11,36,9,27,40,26,29
29,31,20,22,2,20,30,38,37,31,3,10,22,19,27,40,27,6,33,27
19,30,17,26,24,36,27,11,30,13,1,13,17,33,9,40,14,21,7,29
33,8,23,13,17,27,30,27,5,5,40,23,36,3,29,20,22,15,12,37
32,22,25,25,15,13,27,8,19,1,21,4,3,8,24,20,8,29,3,39
5,34,31,2,29,25,31,27,18,32,35,31,29,38,29,40,9,23,20,38
10,15,37,27,22,13,34,31,37,20,24,19,21,26,11,1,20,31,5,30
40,15,24,39,19,2,31,37,10,30,40,19,29,38,13,16,36,11,31,40
3,1,15,26,23,26,31,34,11,10,9,9,29,18,25,20,38,24,24,12
32,15,1,10,26,32,36,10,30,3,26,16,8,3,14,35,8,33,40,17
38,23,13,3,16,22,2,24,39,11,18,12,33,38,17,29,13,28,3,39
6,1,31,21,3,20,15,34,26,2,1,8,10,14,37,21,21,25,30,13
16,38,22,19,9,4,24,3,4,28,26,38,18,8,30,15,2,21,23,4
28,16,29,4,25,28,21,23,20,23,30,32,13,39,13,8,21,4,26,27
9,40,3,28,16,20,19,20,2,22,17,20,28,11,34,20,37,17,1,37
34,6,36,40,13,35,4,18,29,28,9,12,10,9,18,22,26,10,2,6
29,4,1,10,2,8,35,8,25,14,33,21,36,14,33,29,7,9,38,40
8,39,26,9,34,18,33,25,25,3,24,18,40,40,9,32,20,7,6,13
34,15,4,20,7,18,22,20,25,16,23,6,39,39,27,9,31,3,39,25
22,1,17,18,25,37,1,21,6,39,20,37,18,37,28,3,16,11,6,34
6,1,27,19,3,26,21,6,13,16,35,36,30,8,23,39,13,29,38,35
4,13,37,19,11,13,7,25,7,23,12,7,35,18,19,28,37,1,38,35
17,35,10,34,37,16,3,17,38,40,10,34,37,14,9,30,22,26,20,22
31,14,30,32,19,8,17,30,35,26,37,24,23,20,14,39,35,23,24,8
39,24,6,25,16,19,11,19,18,11,40,4,36,36,40,15,3,28,21,8
15,5,27,24,4,24,28,22,7,16,5,10,28,15,30,20,24,5,27,18
2,5,13,19,28,37,40,40,29,32,15,2,34,36,29,26,40,35,31,34
16,19,32,15,7,25,9,23,15,29,30,10,11,13,28,11,1,10,36,7
2,1,9,33,15,2,29,19,40,11,19,39,15,27,28,32,18,21,20,24
5,23,37,11,5,33,11,39,16,16,37,27,34,10,17,33,37,5,14,32
2,29,5,25,12,17,4,18,29,33,39,7,8,10,13,1,39,37,18,27
29,12,24,27,16,1,28,23,27,5,8,24,39,40,13,23,16,22,30,2
4,6,34,9,13,20,22,7,40,1,11,39,35,17,30,28,29,3,21,17
15,35,7,33,13,26,24,29,6,26,29,34,9,9,40,6,22,21,38,23
23,18,19,27,10,14,14,22,28,17,25,20,17,25,12,39,33,36,10,4
31,19,38,24,27,37,33,3,4,10,1,21,34,1,23,39,21,26,4,29
5,4,13,13,30,38,22,6,10,35,18,31,25,37,8,20,20,4,23,7
9,38,17,16,37,3,5,24,24,3,12,40,5,10,4,8,17,29,16,1
34,1,28,29,26,16,13,15,12,40,22,33,32,39,11,11,39,27,16,2
14,17,24,27,25,17,17,28,32,26,13,23,9,27,18,17,24,7,23,3
11,4,33,19,22,29,5,15,1,24,7,36,5,4,4,5,40,29,40,18
2,10,17,22,10,33,20,20,25,23,6,19,13,28,27,2,11,36,20,9
9,38,33,13,1,36,6,17,29,27,12,29,14,8,23,35,25,40,22,19
9,15,10,40,20,29,8,26,22,25,13,7,38,18,28,33,12,1,1,7
20,13,28,9,2,21,35,21,38,16,32,9,28,28,13,18,7,20,33,35
34,31,25,35,34,9,21,12,19,9,10,2,29,13,8,9,28,21,27,29
28,3,12,19,16,28,24,4,29,26,9,38,32,18,39,15,9,33,15,11
40,2,16,6,8,28,7,4,10,2,25,32,21,30,18,2,19,34,27,1
26,5,31,27,9,15,5,5,19,19,3,18,24,22,16,40,8,25,9,38
32,35,30,36,21,11,27,27,20,10,16,7,27,29,24,8,36,33,36,19
15,20,23,24,22,26,25,13,34,11,12,7,30,13,18,12,24,15,36,34
25,7,18,39,36,7,33,31,13,22,6,20,24,18,33,32,24,32,6,15
17,12,28,25,7,5,30,10,22,25,2,6,20,38,26,34,21,30,25,31
21,25,39,12,9,10,11,13,7,16,2,32,25,24,19,22,6,36,1,17
34,34,36,11,12,4,34,26,9,22,36,11,16,33,18,33,33,8,12,6
20,33,3,9,13,38,32,32,36,6,11,12,17,19,33,35,19,28,18,31
6,27,14,9,20,28,33,37,7,18,25,28,26,5,34,5,17,11,10,11
14,40,17,29,22,5,37,21,13,33,4,15,4,39,17,27,29,31,7,16
23,12,34,4,7,7,7,10,39,32,1,32,1,32,7,6,4,7,39,1
38,29,6,26,27,4,16,22,38,19,20,12,37,31,8,32,10,4,36,10
11,21,33,28,2,3,18,5,19,40,38,9,24,26,21,24,29,26,6,24
2,4,5,30,35,38,31,6,34,23,38,20,4,33,31,40,9,24,10,30
17,23,30,21,9,33,11,31,3,18,13,9,8,34,36,17,23,34,33,1
29,21,31,36,32,17,6,20,20,20,38,17,37,14,23,26,4,22,4,6
34,40,35,2,10,40,8,13,8,25,24,30,16,37,37,39,12,20,20,6
38,33,13,2,18,38,6,14,34,3,12,30,21,23,15,17,10,18,17,6
40,10,7,20,40,17,8,27,38,30,19,21,19,25,20,34,35,23,19,23
4,21,26,18,16,39,30,28,4,17,7,9,22,27,26,1,22,25,32,14
16,31,17,14,30,11,33,27,24,3,3,31,39,28,40,5,18,35,3,35
4,33,4,18,21,3,37,36,17,16,7,3,17,3,6,13,23,36,12,25
35,38,14,19,6,17,12,40,30,17,15,2,8,7,37,20,38,25,6,24
4,3,36,16,5,4,10,2,8,23,19,2,32,34,24,15,24,1,18,7
4,31,13,38,8,11,35,4,40,31,23,2,10,13,5,7,22,13,25,14
40,34,15,39,4,36,31,13,32,11,10,5,24,30,31,4,40,23,40,37
5,35,10,27,8,21,34,30,10,34,24,19,18,24,21,28,30,17,6,4
20,26,28,35,38,2,30,35,33,25,40,16,22,12,3,16,37,3,10,12
22,12,28,33,16,2,10,16,10,7,14,31,17,13,31,34,38,22,31,27
2,4,18,9,29,7,16,13,17,6,14,2,4,27,5,29,23,30,3,16
30,14,26,1,29,16,30,31,39,31,8,26,29,40,38,9,17,19,11,10
15,9,1,16,29,40,31,28,15,33,33,13,20,25,39,36,37,14,34,5
36,8,25,17,32,26,22,14,7,33,31,25,1,10,13,24,37,25,17,31
29,22,38,31,6,33,23,28,39,34,9,11,25,40,10,36,18,32,19,5
29,17,5,12,1,35,21,15,29,31,33,29,35,3,2,3,26,25,10,26
37,19,1,15,40,17,19,39,20,16,17,28,29,11,13,28,39,7,29,31
17,15,9,29,26,34,19,9,33,24,7,9,19,37,7,11,17,10,29,13
5,40,23,39,14,21,36,21,32,23,10,15,21,10,25,17,7,5,39,31
13,30,32,13,12,23,17,15,16,2,13,2,35,32,2,11,30,19,35,3
38,13,24,31,38,12,15,31,18,28,10,35,37,6,10,38,10,1,9,14
28,40,5,8,8,39,4,35,13,14,8,23,9,20,15,30,29,18,6,7
24,1,13,15,34,4,17,6,35,35,40,37,25,28,40,34,23,8,2,40
14,20,29,9,15,32,9,8,23,23,29,23,13,34,34,4,37,5,9,18
19,37,25,32,13,3,7,6,10,16,26,15,40,23,5,17,17,22,20,11
4,13,28,21,33,35,8,20,23,19,14,32,23,11,7,11,11,22,40,20
15,33,24,21,10,35,22,39,36,26,37,31,5,25,13,22,20,22,27,21
11,2,28,39,32,36,5,37,17,30,21,11,39,29,18,4,24,7,21,10
2,23,14,21,38,10,10,11,39,13,3,39,36,28,6,7,14,24,24,17
36,18,31,9,39,26,4,27,8,27,16,17,15,39,15,9,1,1,36,16
23,20,34,29,20,20,11,5,35,13,15,17,12,36,24,17,14,35,38,9
30,19,15,13,29,18,18,31,22,16,4,14,34,18,29,3,27,24,25,14
26,28,35,2,33,1,23,27,19,24,10,12,28,14,2,12,4,15,5,33
30,30,3,29,16,12,12,13,23,9,16,19,33,31,23,16,31,18,20,19
38,26,38,11,20,18,6,16,38,26,2,2,26,36,23,20,16,25,24,26
31,7,8,15,33,4,12,27,12,23,35,11,23,23,16,13,6,23,13,29
28,36,21,39,9,9,29,25,15,15,28,17,30,31,4,38,33,26,38,33
39,14,32,2,25,6,16,16,26,20,22,31,19,17,31,34,19,11,34,28
21,38,7,2,27,16,14,40,6,23,10,4,34,35,11,27,13,18,9,28
19,15,8,19,23,12,26,23,12,29,1,8,38,19,11,38,4,31,7,23
21,28,6,8,13,30,10,2,22,8,36,11,31,24,30,38,21,4,35,31
8,11,9,26,23,7,27,12,10,12,9,18,17,17,4,16,4,8,38,19
4,18,12,27,32,5,40,32,22,13,37,37,39,36,27,16,10,36,1,31
15,2,10,20,7,5,7,34,25,21,13,24,38,29,32,21,33,36,23,38
20,33,11,40,20,39,20,8,3,30,38,33,17,31,38,25,1,30,38,22
2,32,28,15,24,40,33,7,40,29,27,1,24,24,11,20,24,27,6,16
30,14,32,2,29,23,39,38,1,28,26,1,37,20,11,39,19,14,34,38
28,9,33,13,24,24,17,38,16,12,16,11,32,6,38,19,14,17,23,10
37,16,7,12,27,18,23,40,35,28,11,17,32,11,30,16,31,8,19,37
37,14,24,24,26,13,1,36,7,31,5,35,20,11,13,28,5,30,25,12
14,35,22,16,12,7,16,39,31,10,20,13,8,2,35,21,16,14,23,17
4,13,19,11,2,19,7,33,21,35,31,20,34,38,35,19,11,24,11,28
17,16,39,36,13,30,37,30,35,25,20,30,17,7,8,14,14,40,22,15
39,25,6,12,4,32,34,14,28,3,12,31,20,9,27,27,12,22,15,11
31,3,33,16,32,5,2,4,2,20,29,22,23,29,39,40,20,3,8,26
26,9,31,5,11,35,23,25,31,4,11,16,24,28,4,19,3,10,37,3
26,5,16,27,4,20,39,2,22,35,40,20,38,24,33,19,39,17,12,13
14,33,14,23,31,33,18,33,7,20,15,32,31,11,38,15,7,7,4,13
6,31,24,33,36,19,35,16,12,19,21,23,33,17,16,27,15,24,22,2
28,17,25,17,26,3,36,20,27,18,28,7,36,14,4,3,32,5,28,29
16,24,13,31,26,11,16,15,13,25,20,3,26,7,25,37,27,16,29,14
30,9,5,21,13,28,27,28,23,13,2,8,17,35,22,14,20,40,6,4
35,40,27,23,40,31,29,3,34,4,8,14,29,20,11,19,31,38,8,34
9,25,22,28,17,28,11,19,30,37,33,13,1,25,17,17,12,12,18,26
38,40,40,34,19,30,12,5,28,14,37,21,6,27,30,35,20,11,17,33
9,27,31,26,36,34,33,9,34,5,11,30,26,22,38,6,23,31,15,8
12,27,11,20,30,10,24,24,21,5,20,26,15,27,37,1,15,1,18,1
2,36,21,27,18,29,14,21,27,11,32,31,19,5,9,29,5,7,8,21
10,39,38,33,19,21,18,12,26,40,40,8,24,17,15,26,19,20,4,40
26,1,12,7,2,32,39,34,26,14,2,27,21,39,9,28,40,27,17,13
21,39,25,4,12,37,22,15,5,11,3,33,15,36,23,13,3,19,15,39
38,14,32,40,1,29,9,18,4,9,35,29,39,32,13,10,6,38,37,6
17,1,37,33,1,14,14,17,11,34,25,4,31,33,23,23,1,38,32,11
36,18,37,5,10,38,16,10,22,35,37,37,32,36,23,28,28,31,7,1
36,37,5,27,4,7,20,38,13,3,33,9,28,37,36,20,28,16,15,18
35,16,15,21,40,37,37,3,28,10,21,3,17,31,1,28,20,32,3,24
38,1,34,22,4,36,29,26,25,3,9,19,27,14,11,2,24,4,20,16
34,36,30,22,3,22,33,6,24,36,16,1,18,33,19,35,34,30,10,36
30,30,15,37,13,15,32,39,40,35,18,3,20,35,34,2,37,10,27,25
17,38,25,27,11,30,36,18,39,9,20,6,1,34,34,24,17,5,7,8
15,13,18,2,20,26,29,39,10,20,22,14,40,34,20,3,36,33,28,38
5,2,5,1,14,20,10,37,22,8,1,40,11,29,21,20,21,34,18,28
23,18,10,23,13,3,10,37,6,14,5,26,25,24,28,8,3,37,2,34
13,24,14,13,33,8,39,7,30,32,6,31,4,8,20,36,30,8,6,12
15,2,18,31,4,3,14,40,24,13,33,8,5,18,33,34,8,25,34,5
24,2,32,4,29,12,7,2,13,5,27,4,6,15,32,20,30,36,11,38
32,12,30,34,38,34,20,24,20,2,10,6,25,27,38,17,15,26,10,17
31,22,12,12,35,3,32,11,9,23,36,39,22,16,13,39,18,40,16,2
10,35,18,3,21,1,22,23,30,5,24,6,22,27,27,14,30,40,15,26
1,32,18,13,17,13,19,7,36,10,25,10,26,7,1,16,22,3,40,15
29,13,35,15,12,6,17,5,10,7,26,15,11,19,29,14,4,3,8,5
24,21,30,32,17,28,2,19,34,33,7,13,3,21,2,28,38,14,33,30
12,12,25,32,40,33,22,31,10,17,2,13,24,34,20,40,17,32,14,27
6,38,17,30,40,8,2,37,33,10,23,27,2,7,20,21,29,12,15,40
9,14,26,13,1,16,26,6,22,5,8,7,40,30,34,39,19,15,21,13
33,7,37,37,25,33,20,35,39,25,35,16,40,1,22,13,13,38,35,31
36,9,24,13,10,35,7,3,14,19,38,6,7,10,31,34,26,37,32,33
36,9,29,27,27,32,5,6,4,23,25,27,40,24,15,19,40,31,29,12
18,33,36,12,35,5,12,31,39,17,40,6,2,3,10,10,12,20,38,40
30,39,15,23,39,17,33,34,36,24,9,15,14,4,4,40,2,7,25,30
34,19,39,36,40,11,2,21,22,34,40,38,13,2,2,2,14,9,26,31
5,15,6,33,24,29,23,17,22,2,19,10,31,32,25,35,14,20,16,23
32,22,2,39,23,13,5,11,39,4,4,3,35,1,7,33,21,35,2,12
27,40,28,7,6,39,17,1,12,34,35,36,4,21,31,29,29,21,14,20
3,9,1,22,27,1,11,19,19,7,27,19,17,13,12,3,18,25,22,40
20,17,12,25,1,8,23,26,22,5,22,31,5,22,33,10,34,6,34,6
29,8,19,39,11,37,6,25,20,8,39,13,1,23,25,27,29,5,7,2
25,5,19,30,34,25,32,32,7,25,10,8,1,18,4,6,40,15,18,31
28,38,34,19,19,23,20,30,13,9,37,7,37,35,23,32,20,28,28,13
34,3,37,14,7,22,5,19,39,5,14,2,37,7,3,30,24,21,16,21
8,38,9,19,10,4,31,30,9,24,12,36,34,19,9,36,18,7,1,40
18,16,12,25,35,14,9,9,24,1,17,38,32,10,31,17,31,6,29,7
31,1,3,34,12,30,25,12,30,17,11,13,6,12,33,23,20,36,26,38
11,20,6,34,40,38,33,38,29,28,22,9,2,30,8,23,27,37,28,34
11,14,17,18,38,39,40,25,5,5,37,2,40,4,23,5,32,40,11,30
24,28,17,40,4,8,19,31,10,1,14,18,12,3,23,9,5,36,17,33
31,8,26,25,28,30,9,2,34,7,25,30,28,23,17,30,27,21,40,38
10,21,34,30,27,39,39,21,5,23,32,9,22,7,37,17,8,39,16,6
20,35,14,8,6,30,38,11,13,7,6,14,22,24,26,28,5,1,13,27
32,32,38,30,5,8,5,20,27,21,7,26,13,2,25,11,13,35,5,2
16,40,36,19,24,33,18,35,2,26,2,22,12,2,33,38,24,3,11,14
28,8,27,30,14,27,16,10,17,21,2,36,27,23,16,7,15,3,5,28
30,20,29,6,11,27,26,33,8,38,21,15,37,33,32,18,24,26,33,24
20,36,32,12,8,12,38,17,36,32,28,19,2,14,40,27,8,2,19,8
40,1,35,22,6,11,20,25,14,29,14,11,13,16,29,29,5,31,6,15
33,5,32,22,28,14,33,23,25,25,10,6,14,40,8,17,10,39,34,37
19,8,23,16,9,4,1,28,36,30,10,1,36,9,12,31,2,20,13,6
28,3,30,15,35,14,33,38,39,23,35,9,13,16,23,22,38,22,27,18
38,38,31,36,24,5,18,40,39,38,3,33,1,39,2,25,35,40,15,38
22,17,8,37,12,27,26,13,21,2,40,13,36,13,2,16,23,15,13,38
12,28,15,33,28,19,4,12,27,3,2,10,6,28,31,14,34,30,28,30
19,26,29,6,21,32,36,17,24,17,9,24,8,8,25,8,36,8,7,38
35,36,12,29,13,6,32,20,31,9,18,31,14,33,37,4,35,27,35,15
35,35,33,37,31,33,10,10,28,5,12,17,6,20,34,7,27,14,39,19
13,24,39,27,34,10,38,37,12,21,22,16,39,24,1,30,40,3,36,13
35,25,24,7,11,40,30,27,16,5,38,11,7,21,37,24,11,39,35,11
9,14,26,16,37,38,10,7,14,12,12,25,31,40,36,8,15,7,19,19
23,20,34,12,26,28,32,2,16,40,18,5,14,29,38,12,35,35,17,16
13,16,8,17,28,10,3,28,5,21,13,15,30,33,29,9,24,30,24,17
25,15,35,40,11,6,35,21,27,5,23,34,33,5,3,16,13,24,39,19
5,33,8,8,23,35,24,30,26,29,4,18,20,1,14,1,24,12,33,37
39,20,23,38,13,39,26,36,11,1,26,25,20,2,38,7,20,19,2,20
37,20,11,27,27,16,21,35,23,6,14,36,7,40,18,20,18,2,21,13
5,25,18,6,18,10,38,2,9,15,16,17,12,23,15,26,40,12,5,4
28,28,10,35,34,38,5,32,25,35,40,30,14,15,13,5,9,2,20,4
8,6,2,13,19,26,25,19,28,23,28,15,14,9,40,25,13,5,10,6
1,30,16,20,4,6,39,4,28,9,26,22,7,34,27,28,39,7,32,4
34,3,24,40,3,6,34,17,34,6,39,5,33,18,2,31,31,20,32,35
8,32,6,27,40,1,26,10,27,38,3,39,33,37,22,16,8,11,9,21
20,4,34,19,14,29,28,39,22,32,13,34,24,34,4,27,13,24,15,29
6,29,4,15,18,37,13,19,27,27,40,7,38,38,2,10,33,17,17,40
18,37,11,31,25,28,8,14,2,34,9,5,38,20,7,11,40,37,14,35
24,30,24,33,31,22,32,22,26,15,14,37,26,37,3,23,3,2,34,24
7,24,38,28,19,9,5,39,38,12,9,27,16,39,19,15,32,26,35,35
14,35,33,6,24,39,24,16,13,25,21,17,33,7,13,23,9,27,32,30
32,18,2,19,25,15,36,23,40,32,3,39,9,4,27,21,36,3,30,21
15,10,20,26,13,6,13,15,2,5,6,19,25,34,5,25,26,31,22,38
11,31,5,9,12,4,30,19,25,23,12,26,3,9,11,31,15,17,16,28
4,35,40,14,1,22,33,3,24,11,25,9,31,17,40,31,37,15,23,10
3,11,16,12,25,21,10,7,23,34,20,19,12,36,24,37,30,4,26,13
7,28,39,38,19,4,29,21,13,7,8,32,24,8,12,3,33,25,28,24
17,23,37,31,13,32,34,14,35,1,20,9,1,9,18,39,30,39,6,21
8,28,11,21,2,18,35,28,35,3,17,20,16,23,36,9,20,22,21,30
25,39,17,37,38,16,35,15,34,5,12,17,23,10,29,38,25,30,19,6
37,24,8,36,2,14,29,30,7,25,19,13,37,5,32,13,35,24,40,22
5,11,19,3,4,20,6,2,36,36,39,22,34,31,17,26,7,7,5,40
38,21,22,10,25,25,40,39,34,27,34,23,24,29,5,12,37,30,17,21
33,8,38,36,38,40,6,11,28,18,13,37,19,24,30,13,5,21,40,5
7,18,33,12,7,14,26,10,35,32,37,13,6,19,21,5,16,13,18,23
28,2,38,18,37,5,5,3,29,20,21,24,17,30,15,18,16,28,18,6
37,25,24,25,34,12,29,29,27,2,34,13,20,6,27,31,20,36,27,31
26,15,39,3,35,9,11,32,26,37,9,13,37,35,39,11,5,30,29,15
35,24,22,22,4,14,16,3,15,3,21,40,10,20,29,8,24,25,33,40
25,4,34,9,21,35,1,19,40,35,30,10,27,22,39,28,38,20,7,5
17,31,15,27,14,36,34,37,26,26,14,32,33,18,21,3,33,14,37,1
13,1,12,29,15,37,29,38,23,18,3,1,22,12,27,4,22,1,28,8
28,7,19,27,27,35,19,12,15,23,9,16,21,28,28,27,12,10,30,35
20,29,27,26,22,37,17,14,35,4,16,17,23,7,27,27,11,28,27,32
40,22,16,16,2,27,17,9,10,31,10,4,28,8,8,9,2,34,12,4
24,9,14,35,38,24,21,18,24,20,33,9,5,29,15,37,18,31,32,24
32,28,10,25,11,32,34,15,39,27,6,28,17,36,20,26,17,27,18,10
23,38,16,15,26,24,5,18,15,34,32,15,20,8,17,23,15,18,20,20
29,8,32,28,38,5,40,12,29,31,20,10,34,19,14,40,7,25,8,29
4,16,5,10,36,17,27,37,30,20,37,26,23,15,38,31,28,16,26,39
3,33,39,37,32,35,16,30,35,5,1,29,18,33,21,28,5,6,30,32
19,13,8,19,5,28,11,9,38,14,9,38,21,18,2,4,25,13,1,30
9,19,6,3,12,25,13,11,15,40,23,2,9,29,2,3,34,31,16,13
15,16,26,40,18,37,30,31,33,27,26,5,36,4,20,39,18,4,30,6
35,3,28,25,36,13,13,26,25,31,11,17,31,39,9,28,8,22,13,4
39,25,19,31,6,10,38,25,16,5,10,4,35,31,1,16,3,8,33,14
14,37,1,20,25,14,38,7,32,38,1,20,2,15,16,4,14,37,18,20
28,11,18,25,17,9,16,37,16,9,12,34,28,6,6,27,33,6,25,15
9,29,39,4,9,28,36,11,21,18,29,19,4,28,13,17,20,37,31,7
34,12,1,3,33,29,22,8,2,4,4,11,1,14,13,24,22,21,18,33
36,40,25,16,34,6,5,31,9,3,7,33,24,31,8,37,24,29,19,35
28,16,14,20,2,32,26,32,16,3,35,8,19,20,39,6,33,5,18,35
11,32,21,25,25,12,17,5,2,31,13,23,34,25,34,38,6,21,13,38
8,3,24,13,25,11,15,3,12,14,16,8,19,14,3,14,31,30,38,32
27,6,38,18,26,27,8,11,9,29,19,16,31,32,35,18,15,17,29,15
30,35,36,25,35,24,1,13,39,27,29,25,15,26,13,15,36,37,30,11
26,19,15,25,33,35,10,20,10,36,40,16,37,22,6,34,25,20,2,8
40,5,37,34,13,12,17,7,13,26,13,35,23,35,9,25,27,15,11,12
14,33,31,24,27,18,17,25,27,6,2,30,36,6,33,20,27,22,21,33
39,15,29,17,1,24,40,26,32,35,28,39,18,25,19,25,26,27,17,5
5,3,33,36,7,33,30,17,6,13,14,1,37,8,3,12,23,40,18,26
11,5,20,34,24,31,30,23,18,24,26,33,11,39,17,25,7,27,7,18
4,3,6,13,33,27,17,7,28,27,23,10,19,21,40,5,14,30,30,21
30,18,1,22,31,21,6,24,38,16,16,29,32,32,32,24,2,7,11,36
14,3,10,36,28,24,8,26,5,28,19,18,6,32,22,32,23,29,15,2
22,16,13,5,22,15,27,12,6,39,1,34,26,8,33,29,31,18,34,32
8,15,26,2,11,7,24,14,27,1,4,34,19,29,26,11,3,26,35,14
7,36,9,19,21,15,14,17,38,13,26,40,24,7,24,25,30,33,23,8
20,6,11,27,27,36,8,6,1,7,25,2,25,6,38,39,26,16,8,7
28,21,9,18,21,3,26,20,36,30,34,32,8,30,23,7,36,38,40,3
28,18,26,18,6,2,14,1,24,27,14,32,12,15,6,12,35,33,21,37
1,11,11,24,22,23,18,13,27,27,32,19,9,39,37,18,28,38,39,40
26,2,22,21,8,10,35,32,33,19,2,33,12,18,8,18,24,24,19,12
32,15,23,37,13,16,37,13,40,20,38,5,27,10,9,6,17,12,25,32
14,2,5,24,40,21,18,31,13,26,7,25,2,3,3,9,32,22,24,15
22,2,28,33,38,3,8,40,34,35,10,26,25,14,24,40,37,37,26,29
7,28,20,15,9,3,31,14,39,23,11,14,17,26,16,2,17,37,19,6
8,30,38,37,26,22,3,28,19,1,4,28,9,1,20,7,11,29,31,2
37,36,15,29,16,40,29,17,12,4,9,3,10,22,29,17,15,5,40,38
12,33,36,40,25,10,27,38,22,22,1,29,31,26,39,17,24,10,38,31
2,26,34,3,20,27,32,40,28,28,4,28,29,20,28,20,19,40,1,11
31,20,17,21,35,3,13,25,30,23,25,15,23,13,27,17,8,13,10,18
12,1,25,14,12,24,15,26,5,24,37,12,33,24,29,24,28,16,11,8
29,28,12,16,5,12,32,22,28,4,22,3,37,4,20,20,5,15,25,8
2,12,27,30,28,14,35,4,11,8,7,3,26,7,6,7,35,25,39,25
11,39,19,3,4,24,15,40,16,15,34,8,21,28,21,6,6,10,11,30
28,1,29,30,16,21,32,39,14,29,32,38,32,19,25,8,31,11,28,34
1,23,3,1,31,18,3,7,23,18,17,30,19,36,30,20,4,30,30,2
19,2,23,6,17,12,25,26,14,11,19,3,27,28,24,18,9,5,13,6
29,11,7,30,20,2,15,35,8,16,24,29,28,20,2,22,22,7,8,2
32,22,7,14,30,35,8,35,21,22,5,38,17,11,31,40,22,33,8,25
2,10,9,40,28,16,7,8,26,12,26,17,19,14,1,1,23,1,33,16
31,29,36,34,29,17,34,14,7,24,6,38,14,32,6,35,34,38,20,1
12,9,34,3,34,1,6,25,25,15,9,7,17,14,13,11,20,11,5,19
17,28,34,8,11,32,32,27,35,26,35,6,5,2,5,23,17,34,5,2
11,8,11,3,15,18,32,18,1,39,26,1,29,27,15,34,4,8,26,12
12,16,24,1,8,33,33,3,34,9,17,32,2,26,8,34,34,13,8,27
24,38,27,17,28,32,40,8,16,29,7,14,24,21,1,21,34,37,20,34
38,26,3,3,38,27,11,7,12,21,10,36,3,27,27,29,27,31,33,12
13,38,11,26,13,5,5,14,7,27,5,7,29,2,9,33,15,17,10,23
35,28,19,18,40,32,17,39,4,24,38,30,32,21,1,20,30,1,33,32
38,8,40,25,27,35,28,21,15,40,13,6,37,29,28,8,21,37,27,38
23,35,3,27,5,37,7,27,22,18,22,27,30,5,27,13,8,11,14,19
2,8,18,4,33,36,20,31,18,27,11,10,34,34,5,11,28,34,14,4
1,23,12,19,18,12,9,13,29,5,11,9,24,30,6,30,37,24,40,29
