200,40
8,23,20,15,17,35,33,5,19,15,30,37,33,33,9,40,10,12,5,33,38,8,11,34,27,22,18,35,10,37,25,29,21,38,5,11,2,30,7,32
25,15,32,6,40,3,22,39,37,11,11,22,3,28,19,2,32,26,32,4,3,20,32,28,33,38,19,22,36,37,26,29,12,30,25,31,11,2,35,27
11,36,29,21,10,5,34,26,14,1,4,18,37,16,25,20,15,31,13,20,30,34,12,16,28,34,38,22,15,5,10,33,13,28,7,39,20,7,35,13
8,29,30,28,2,6,33,5,3,9,26,23,18,23,38,23,7,12,9,21,4,16,12,25,23,28,38,31,7,12,31,30,33,19,31,4,15,22,4,11
32,18,14,5,13,27,34,3,20,38,22,34,28,40,18,40,2,11,40,24,38,2,37,39,31,1,32,21,19,29,31,8,28,23,2,1,40,31,20,32
13,22,5,7,10,30,15,37,28,27,39,37,1,36,4,24,27,2,14,8,35,27,25,4,10,21,11,10,6,30,36,5,15,18,37,7,8,16,15,13
15,2,34,8,37,36,15,11,5,28,25,9,20,35,18,22,13,14,33,5,2,4,1,24,31,15,31,34,26,31,8,36,28,5,29,33,20,17,38,24
10,26,16,3,28,1,9,36,19,40,24,30,40,11,21,24,28,16,30,4,13,9,40,31,13,11,17,40,2,38,15,8,36,36,36,7,10,1,13,37
38,17,20,17,39,8,26,3,1,34,2,9,27,20,18,20,23,9,37,20,7,17,38,27,37,8,35,30,11,15,36,31,27,16,37,12,37,6,26,18
2,23,16,28,19,4,22,10,36,18,5,12,10,12,32,34,21,16,5,16,35,12,11,25,8,39,3,12,35,1,16,27,22,29,7,37,33,10,30,11
29,33,23,32,33,11,20,2,17,9,5,20,15,40,1,36,1,34,37,17,27,8,6,6,31,17,6,21,24,17,5,28,26,33,11,9,19,17,16,37
38,11,28,12,35,36,13,8,7,20,40,9,34,27,8,34,31,26,6,18,35,30,6,37,29,25,39,27,3,16,24,14,21,40,11,1,20,8,17,40
31,25,2,29,11,8,26,37,13,22,20,37,9,7,35,33,36,21,5,25,28,29,34,20,14,14,27,22,12,16,37,19,16,13,17,7,36,40,27,22
36,13,14,14,30,37,31,40,2,18,28,17,3,27,8,39,7,37,17,8,12,21,33,24,19,26,2,13,16,3,15,32,21,10,21,40,14,14,33,30
24,8,30,13,39,6,36,8,7,26,1,13,23,13,19,30,9,9,20,39,6,2,11,36,16,14,18,11,3,27,37,13,22,27,13,17,23,9,36,16
1,16,26,17,18,10,30,4,35,21,14,29,12,3,24,23,30,26,21,23,19,22,8,24,1,28,3,18,5,22,1,30,34,1,39,36,9,3,2,15
5,25,28,8,40,20,17,40,38,26,24,22,20,4,1,21,23,9,19,13,25,10,30,31,21,34,6,36,14,1,5,21,17,34,3,31,18,30,38,18
30,20,8,20,9,29,5,28,25,4,36,3,21,38,33,32,4,16,28,30,24,19,17,11,10,38,5,6,10,26,17,15,35,28,12,31,26,26,29,31
19,18,6,4,32,15,26,33,21,23,23,29,24,13,21,23,40,13,16,36,25,33,38,18,11,14,15,6,5,18,34,32,31,33,4,26,31,9,15,19
8,26,26,34,8,8,22,10,5,36,23,36,12,19,1,7,13,21,15,38,1,37,32,33,38,12,32,7,23,13,31,32,38,21,12,36,12,35,38,18
19,20,14,18,29,30,13,22,24,25,18,36,4,39,36,39,21,33,9,14,23,30,14,26,15,22,9,26,32,38,3,1,33,2,23,37,5,10,25,18
12,38,30,37,39,29,13,7,8,39,15,7,36,20,36,34,4,17,29,29,9,35,4,15,22,16,20,28,40,1,19,9,8,34,12,1,30,31,1,19
38,21,36,25,3,38,27,16,36,33,7,23,22,8,8,38,10,24,19,34,6,35,35,24,21,10,15,33,31,37,5,17,37,32,4,24,28,11,21,27
33,13,22,31,35,13,32,27,16,9,16,31,11,9,18,20,4,15,12,2,28,37,5,17,31,22,39,21,3,4,3,23,39,2,1,14,29,35,4,18
4,10,12,32,7,33,7,21,9,27,2,10,20,36,13,17,10,40,37,31,40,17,13,15,17,27,17,24,4,30,11,30,35,7,39,14,12,3,3,27
19,10,24,19,33,33,18,27,9,3,13,13,38,40,28,9,40,8,29,11,32,12,12,20,22,22,39,30,32,38,21,29,3,4,14,16,35,13,37,14
18,22,8,1,1,4,23,31,32,14,28,5,10,10,2,7,5,2,11,11,27,7,5,40,40,12,2,8,7,37,2,3,38,25,2,17,7,10,16,15
29,16,27,5,10,20,11,8,35,30,16,40,29,8,31,38,1,23,38,32,31,40,27,37,26,21,39,7,14,29,6,31,6,39,21,4,16,17,4,12
33,21,17,24,22,24,13,8,31,29,25,20,3,18,20,29,2,20,36,9,30,26,25,5,2,29,26,3,3,17,4,10,21,4,4,12,16,35,6,21
31,15,3,27,20,19,37,31,17,12,31,31,9,19,16,11,16,8,16,35,10,35,37,6,27,4,38,25,32,5,25,29,27,15,1,40,6,4,2,6
8,3,21,9,3,9,30,13,37,8,10,30,1,5,1,39,39,40,25,32,40,4,11,7,1,10,21,40,10,37,12,38,22,17,13,28,1,28,40,28
28,21,39,6,27,9,10,21,10,19,27,34,35,27,11,40,11,28,24,28,36,9,32,33,21,24,2,7,21,33,30,38,7,40,14,35,33,4,1,29
27,7,5,38,30,22,33,9,34,26,14,35,36,35,34,7,39,39,15,37,35,14,9,12,38,35,2,10,13,21,15,40,13,29,32,31,28,5,17,23
24,20,30,8,11,8,34,21,25,11,14,38,17,12,19,31,37,31,32,14,38,14,2,25,13,29,25,21,9,37,18,31,36,29,22,2,28,20,13,19
16,8,13,36,16,32,33,36,11,30,13,8,27,38,28,39,25,3,8,32,29,16,28,32,3,39,5,33,19,28,24,25,14,33,37,4,9,37,23,13
35,22,21,38,29,12,24,19,27,1,19,9,22,18,40,31,8,25,25,26,35,1,3,4,40,5,22,26,28,34,8,17,39,5,23,2,21,1,10,24
13,40,13,3,13,40,10,37,40,28,2,18,27,38,20,18,28,23,6,7,35,24,23,24,26,37,25,25,23,16,31,21,12,12,26,21,17,7,6,36
40,14,38,10,3,21,19,21,36,39,24,14,26,40,29,11,4,25,28,19,15,20,31,10,19,5,2,17,28,25,18,11,34,34,6,37,34,28,31,29
13,27,17,39,34,37,32,24,40,30,33,7,35,23,18,26,8,18,6,30,36,15,20,29,14,32,14,4,21,29,31,32,23,29,11,34,34,12,8,11
20,30,31,7,34,13,21,26,35,2,39,24,28,17,1,13,34,10,2,33,11,23,11,10,2,6,15,26,31,40,23,34,27,10,35,31,23,36,7,26
5,40,27,31,29,4,35,5,10,13,32,16,36,25,12,30,8,27,12,13,21,38,20,24,14,10,7,26,29,31,16,23,28,6,32,6,15,1,18,3
7,14,8,23,6,22,38,5,5,3,20,20,9,2,27,11,15,36,3,9,12,12,37,38,35,17,26,23,31,10,33,14,30,20,5,27,28,35,32,20
21,24,5,7,4,4,1,8,36,28,6,33,18,1,7,25,25,15,11,15,39,39,19,3,26,5,26,24,35,11,11,23,23,27,26,5,10,18,2,24
6,36,7,29,9,18,10,5,35,9,30,12,23,19,31,20,17,22,16,31,7,4,33,2,5,16,39,37,23,30,23,21,35,28,5,27,24,23,5,12
10,19,4,39,3,6,31,32,7,5,38,8,1,26,7,5,3,29,8,39,32,12,12,4,28,32,6,1,28,27,22,36,21,11,1,34,4,31,21,8
20,39,6,13,21,6,3,25,16,26,11,39,6,16,16,26,36,31,4,26,33,9,34,9,13,35,9,15,34,3,6,2,12,9,17,10,28,19,12,37
29,33,1,4,23,2,37,17,1,18,6,30,24,29,37,17,38,30,24,23,34,22,9,22,5,30,28,17,4,25,27,19,27,30,35,24,20,6,36,7
4,12,37,23,16,6,29,33,10,1,13,29,11,21,35,9,1,23,13,16,35,15,6,20,19,8,37,14,8,12,32,6,7,14,27,15,22,3,35,17
37,15,10,20,26,4,7,1,6,20,22,3,6,4,1,38,7,12,11,26,13,10,37,11,2,36,11,21,7,38,31,16,39,10,5,23,35,28,34,9
20,13,28,25,3,36,11,22,32,32,26,18,13,20,8,12,13,35,31,9,6,31,3,10,3,12,3,34,10,7,36,34,2,15,13,24,14,22,16,3
39,5,11,14,23,35,33,8,33,18,5,8,25,27,26,4,10,38,21,23,20,12,30,23,40,13,31,35,11,26,9,29,28,4,32,2,19,35,32,28
3,26,33,24,26,14,13,33,6,32,39,30,12,34,16,33,17,30,2,37,11,31,16,9,37,5,14,40,16,30,11,27,15,36,38,18,13,21,39,22
28,33,7,37,25,11,32,17,34,26,27,33,34,36,8,2,19,35,23,1,23,2,15,10,19,4,38,22,19,18,15,34,12,33,22,11,17,16,31,10
31,12,11,22,20,19,21,9,15,15,36,37,23,30,8,6,39,13,27,32,20,15,12,8,28,29,6,18,6,4,37,22,38,38,24,1,23,38,2,11
1,27,20,18,13,13,22,38,3,19,17,5,27,29,16,25,7,29,21,32,36,21,34,15,6,14,4,19,16,7,13,18,4,21,5,37,10,3,39,12
1,1,26,16,14,10,24,14,26,8,22,27,10,3,21,13,28,34,23,5,17,27,19,4,38,20,4,4,39,3,4,4,39,17,21,9,21,8,19,37
9,32,33,23,20,37,20,38,20,8,31,29,21,36,32,16,38,14,15,9,29,1,33,9,11,27,37,14,32,27,18,12,9,38,10,17,1,36,39,37
19,20,14,1,8,22,37,32,29,16,14,33,20,8,1,30,29,12,11,31,37,35,20,33,17,1,24,33,6,35,7,8,3,34,8,29,19,29,19,10
16,36,16,26,4,29,26,35,19,39,16,7,22,7,14,32,12,16,39,21,33,19,7,40,34,20,16,22,24,37,14,3,25,2,22,5,30,3,21,39
27,9,22,20,25,18,20,8,35,24,7,40,24,3,8,7,33,7,17,19,2,16,13,29,35,14,20,36,35,18,21,6,29,5,40,27,19,14,8,33
1,13,40,22,38,24,6,40,26,17,2,13,6,7,19,37,12,35,1,9,24,40,29,8,20,37,23,25,39,35,14,15,12,35,26,12,17,40,40,21
23,26,5,13,9,6,25,26,25,3,6,7,33,39,15,12,8,33,37,30,23,3,16,34,21,26,9,38,39,9,8,28,22,26,22,16,19,22,17,40
1,39,34,7,7,29,9,16,34,19,20,15,17,10,35,28,10,15,30,8,14,39,14,36,14,30,13,33,4,24,29,31,18,14,27,32,12,10,11,3
2,14,19,26,9,1,40,6,23,22,37,12,14,4,40,16,26,1,13,2,17,17,16,39,4,9,25,10,14,35,25,32,10,13,20,32,1,9,30,3
36,39,27,22,33,39,30,7,3,26,20,28,23,33,19,26,28,30,33,27,11,12,32,29,10,36,38,4,11,3,8,14,25,15,26,27,35,13,39,15
14,18,16,40,27,18,13,24,8,37,27,30,1,5,28,15,35,12,24,5,20,37,27,18,15,25,21,26,33,33,23,33,29,39,20,33,32,11,4,23
35,37,27,5,35,29,28,7,17,2,27,7,27,5,36,29,10,28,9,9,9,9,6,3,10,21,40,37,6,8,18,21,1,4,12,22,11,32,36,14
9,15,7,39,37,1,7,3,11,20,36,8,23,14,33,23,25,1,15,10,28,25,33,25,35,12,26,1,35,23,25,35,38,10,4,29,20,19,5,23
16,12,36,8,8,9,7,25,23,9,18,34,7,14,25,8,9,22,31,6,40,20,36,36,35,13,25,16,38,11,7,11,13,29,39,36,17,37,24,16
29,30,28,17,1,15,19,29,18,30,29,14,4,12,17,28,34,4,36,15,26,3,20,3,32,28,21,15,19,19,12,24,40,15,1,31,23,9,5,16
21,39,38,28,10,19,22,1,24,21,8,27,3,2,21,38,22,9,36,9,12,35,37,7,40,37,15,23,29,18,40,6,19,23,10,5,7,17,11,14
24,11,21,31,19,33,40,13,40,15,1,30,32,28,38,28,11,23,30,20,4,40,33,25,20,34,20,32,28,21,18,16,28,14,32,22,26,36,23,37
20,21,29,1,7,22,23,40,39,11,25,34,33,35,30,11,40,1,28,34,22,4,25,17,6,18,37,14,17,18,31,9,27,2,8,19,38,12,10,37
22,4,34,20,17,1,18,10,30,6,27,3,12,15,1,28,5,5,20,28,14,31,15,30,38,6,17,2,32,17,24,4,36,38,19,36,32,29,8,35
14,23,14,22,2,25,37,15,35,26,12,27,21,5,19,14,8,5,37,6,5,24,8,12,4,11,11,13,19,31,30,26,9,1,38,28,36,11,18,34
21,39,20,18,20,21,27,8,16,29,32,25,22,2,11,5,27,31,29,36,7,36,39,15,4,36,34,8,6,21,16,11,13,36,11,22,39,24,2,14
20,33,26,5,3,13,21,6,12,13,29,21,27,21,5,26,10,24,11,16,28,1,25,19,38,21,3,20,9,14,19,37,11,39,22,6,31,27,27,4
38,23,30,3,23,12,23,22,17,20,23,3,5,31,38,30,7,4,19,19,28,29,19,22,1,27,20,18,1,3,29,32,5,13,1,26,24,35,18,10
14,22,14,4,6,8,40,23,39,27,30,25,19,30,19,39,26,4,2,29,19,14,11,21,14,37,9,5,7,33,16,8,27,13,33,9,39,10,16,37
11,15,8,31,12,24,26,6,32,1,29,32,4,28,21,17,39,8,4,16,3,12,12,15,17,7,18,18,15,33,36,8,12,39,13,23,23,2,30,27
27,30,1,17,29,31,5,5,35,29,2,5,6,30,26,33,6,5,40,23,30,28,8,29,36,12,33,34,7,22,20,37,10,11,17,4,10,16,25,29
25,39,26,34,29,27,11,40,24,12,19,37,39,9,7,3,25,27,30,40,16,22,2,9,32,11,21,18,20,12,6,37,25,29,4,25,10,16,25,19
1,20,26,33,25,6,19,5,33,17,21,4,26,12,40,17,16,39,29,37,35,13,15,5,23,38,25,31,7,39,36,33,10,8,16,4,5,26,1,30
40,23,29,35,29,24,17,25,2,20,28,36,17,33,24,18,20,36,15,39,40,28,36,38,22,33,31,11,31,6,39,10,10,34,15,19,3,33,3,38
11,8,28,32,39,6,24,24,26,28,20,19,35,8,39,27,10,38,34,21,7,9,10,8,23,9,4,8,37,20,23,6,38,18,2,14,39,32,19,16
15,4,12,37,7,40,19,29,27,11,27,21,31,34,9,5,20,20,16,12,1,40,17,34,22,14,18,11,3,16,26,34,35,8,36,22,28,6,5,11
12,39,32,7,9,40,13,34,39,6,29,29,11,13,8,31,31,10,8,12,18,2,4,34,2,29,10,17,11,2,23,9,37,16,19,15,19,38,38,20
28,38,37,40,29,35,16,11,20,14,25,5,16,33,14,4,34,9,39,25,38,21,4,25,34,27,2,15,3,19,34,39,15,14,26,32,24,34,19,17
16,35,20,22,35,15,36,10,12,17,23,24,12,18,37,7,35,1,38,15,26,14,9,20,27,38,12,20,14,7,38,36,11,29,14,3,26,9,5,14
10,40,22,19,8,40,34,22,32,9,11,29,32,11,35,30,18,33,32,31,23,19,25,39,32,31,27,28,33,1,2,15,26,29,3,10,13,9,4,10
36,12,17,27,24,8,36,27,21,35,40,39,25,10,25,22,14,40,14,7,9,22,33,20,40,40,32,36,19,39,39,9,19,13,26,13,25,32,13,37
20,13,23,8,20,7,3,32,1,25,36,16,6,6,23,3,23,29,8,4,19,11,27,33,10,6,32,39,21,33,18,34,27,15,30,8,34,29,12,27
35,17,25,4,17,40,31,38,9,30,23,12,2,33,8,23,6,34,23,6,28,7,34,1,12,37,37,21,22,19,35,24,19,19,17,35,1,38,27,38
4,38,32,10,9,18,36,11,7,33,27,36,10,36,10,21,33,7,4,7,31,36,4,39,10,25,12,2,3,5,14,16,3,28,10,7,28,24,31,4
26,17,32,24,21,6,36,3,12,14,19,36,27,25,34,25,15,34,31,8,37,35,4,15,4,5,40,18,26,22,37,23,26,28,15,27,4,11,4,28
8,22,10,27,26,38,5,31,1,18,34,30,29,14,20,13,7,11,30,11,5,38,29,7,29,40,20,13,22,40,25,15,6,12,12,28,38,29,24,29
13,33,30,39,34,10,28,32,20,22,4,7,10,33,2,26,13,22,20,33,29,22,32,33,16,13,26,20,4,25,40,29,12,36,13,38,19,4,36,7
24,7,1,24,35,19,24,26,14,19,39,39,23,11,16,3,16,12,19,34,29,2,33,6,39,23,8,36,21,8,20,1,2,34,10,4,15,1,16,12
19,6,15,38,15,28,36,14,31,17,11,14,35,19,17,15,32,11,3,10,9,22,30,6,10,13,3,39,15,38,16,40,32,6,30,25,39,3,10,21
23,19,14,15,32,13,6,9,7,37,30,40,3,35,9,6,13,36,14,30,30,28,9,40,40,4,24,29,14,23,15,38,2,18,9,21,9,20,34,4
38,15,6,30,36,11,15,29,12,37,8,24,1,28,6,5,14,10,21,22,37,9,1,7,18,22,23,23,21,39,5,9,23,28,23,11,11,33,33,28
12,32,28,38,19,36,22,12,7,10,37,2,27,37,35,28,35,35,10,35,23,39,21,36,9,2,23,18,33,6,34,25,35,39,38,38,19,28,27,4
35,17,33,19,26,8,4,25,12,17,3,6,21,15,17,36,28,11,10,39,12,23,20,31,20,32,29,28,23,26,19,2,20,10,1,5,30,27,1,15
7,19,23,27,4,6,21,22,7,34,1,19,30,14,34,4,8,6,15,1,8,4,17,36,9,8,30,8,31,18,3,25,16,16,11,12,18,19,37,12
28,31,36,12,21,10,20,2,3,29,30,30,26,20,29,28,32,35,5,34,18,32,29,21,5,16,1,24,1,15,11,7,37,28,5,33,3,21,24,12
30,26,30,37,14,6,35,32,25,29,32,36,16,22,34,17,14,40,1,2,3,22,10,9,36,21,30,33,34,20,28,36,37,22,31,12,33,34,19,8
35,10,10,39,2,30,22,18,34,14,26,3,32,38,17,25,3,11,35,6,12,3,36,23,1,33,3,5,11,10,38,18,35,7,9,21,38,4,30,36
32,17,10,3,4,24,5,13,20,35,18,30,23,32,35,25,38,39,17,32,14,28,38,19,5,33,4,32,25,5,40,5,18,16,1,38,29,29,35,30
25,8,38,8,10,15,31,35,40,31,23,7,16,35,34,21,37,24,13,18,28,26,22,17,29,25,18,3,39,16,20,26,34,31,34,6,6,7,12,37
2,3,33,16,30,17,4,33,20,9,28,29,2,2,16,33,3,4,26,5,36,2,14,38,20,39,31,14,29,27,8,36,16,2,22,15,7,16,39,24
26,4,14,38,14,13,27,24,33,23,40,10,22,36,34,29,24,10,7,35,13,38,15,14,25,5,32,6,25,3,35,40,21,34,23,27,32,9,18,16
18,35,9,30,31,7,5,15,1,17,29,15,39,35,9,11,32,6,16,1,10,34,29,28,36,5,33,18,19,13,37,33,28,8,6,38,36,34,30,35
1,10,33,31,32,32,5,1,18,10,13,38,15,38,2,6,7,2,3,11,22,12,14,3,18,35,2,38,37,40,7,32,23,16,30,20,19,9,31,26
