200,20
2,34,36,26,17,20,10,27,36,40,19,10,32,3,33,11,31,16,20,1
19,12,6,19,9,8,38,18,18,22,5,18,37,29,21,34,7,10,26,25
39,24,38,12,32,39,5,35,10,27,5,10,28,19,27,21,11,8,39,20
18,14,7,11,32,40,14,7,40,27,5,33,14,23,29,1,37,28,21,20
19,10,29,7,17,15,9,20,25,29,31,8,38,28,10,37,19,19,34,36
8,9,28,32,15,22,21,19,12,6,27,13,36,13,36,17,17,18,33,17
40,17,11,35,16,6,6,29,7,28,10,18,36,10,6,35,13,2,29,33
25,29,17,29,30,29,37,13,12,39,3,15,39,30,21,40,17,16,20,10
39,12,25,9,15,29,3,32,12,11,18,35,32,16,16,33,23,32,12,35
40,29,15,24,6,36,9,17,21,9,32,12,38,17,5,5,35,9,21,3
36,9,14,15,11,23,12,12,20,21,34,15,21,25,15,16,24,2,38,12
33,6,25,22,11,29,40,37,33,33,17,23,32,19,5,12,2,38,7,8
11,23,16,16,24,34,18,13,28,9,8,11,9,32,28,22,37,17,7,23
35,20,15,30,7,38,31,14,5,36,27,10,32,26,26,34,3,27,14,38
29,25,27,37,17,4,6,6,15,10,8,32,30,1,36,27,14,6,37,38
11,10,7,38,19,40,9,32,25,26,25,11,10,30,37,10,15,7,7,3
20,22,7,17,25,30,22,5,21,29,27,33,30,20,2,20,17,33,7,7
21,34,13,18,5,7,5,19,7,17,9,2,39,11,20,40,22,25,31,21
10,28,32,36,4,3,31,24,1,37,9,32,35,40,11,10,16,22,6,25
37,11,23,17,13,27,30,20,24,7,15,13,35,20,23,30,24,10,16,37
5,9,39,5,23,23,31,19,6,27,20,22,22,9,4,14,11,27,37,21
20,4,34,21,12,28,29,40,1,5,38,38,7,12,36,32,16,16,35,31
15,1,37,15,6,30,30,21,39,27,11,9,33,33,19,8,36,23,22,2
3,39,19,6,34,34,39,2,16,25,20,39,19,18,5,40,28,24,14,14
27,19,4,1,39,5,19,37,17,40,15,39,31,17,32,16,33,21,29,25
27,3,39,19,9,15,15,11,23,17,37,9,36,18,40,26,18,18,11,10
9,22,3,11,31,19,23,5,20,20,2,18,1,1,24,14,20,23,7,32
29,26,24,28,23,32,34,21,18,10,17,16,40,38,1,21,24,10,21,12
23,38,14,4,7,3,28,9,15,28,3,17,22,8,13,10,10,1,2,22
14,38,28,11,17,12,15,24,9,1,13,34,19,14,6,24,10,39,23,9
36,31,15,6,28,35,9,3,17,15,12,2,19,25,2,4,9,9,22,36
4,27,1,8,13,17,18,40,34,30,5,35,16,26,18,17,16,29,7,6
17,29,15,16,26,11,21,33,19,9,19,31,6,27,19,38,38,29,29,29
20,7,20,33,26,25,25,9,19,18,38,25,1,27,10,23,13,28,31,27
38,15,19,13,11,17,14,33,24,7,15,31,11,40,19,40,10,9,33,33
36,30,32,39,23,18,40,26,38,16,28,13,27,40,4,22,15,17,3,11
21,19,11,23,30,26,20,24,3,17,27,30,33,19,29,11,13,20,7,9
28,21,26,27,1,26,1,27,26,8,21,28,20,32,8,20,2,32,14,23
20,25,28,23,9,39,14,4,24,7,8,30,24,14,4,15,21,21,34,16
15,10,12,33,21,24,5,23,5,6,20,35,27,24,36,14,23,5,19,18
33,35,38,8,1,1,32,22,18,32,9,39,19,23,6,36,21,17,6,33
30,5,15,18,10,38,20,35,16,6,38,29,8,8,39,25,36,24,27,32
12,21,18,25,3,30,29,15,26,37,17,23,10,22,21,36,32,16,11,19
5,22,31,24,11,27,11,18,7,14,25,13,6,40,10,31,10,24,23,5
9,20,10,6,11,33,10,7,40,28,11,14,24,39,22,20,19,29,8,18
20,21,24,4,35,31,34,38,34,6,35,32,19,22,35,5,28,14,37,33
32,21,29,28,6,26,18,28,9,23,25,26,6,20,2,13,37,37,31,8
7,37,17,13,3,7,9,37,8,2,19,7,33,26,20,13,18,7,11,19
15,18,16,23,30,36,34,19,29,12,40,36,18,6,11,32,40,11,39,8
23,15,7,29,4,36,26,14,36,38,8,1,4,5,33,5,13,12,36,37
29,32,29,12,25,33,39,16,36,40,11,23,20,7,3,40,1,4,32,16
24,29,16,26,39,3,14,31,16,18,14,6,28,34,10,31,38,40,6,4
31,16,15,36,3,9,34,17,34,13,19,25,10,6,25,30,21,32,4,9
8,5,29,33,22,23,26,15,8,38,16,13,39,38,17,29,2,13,36,10
26,31,36,34,21,14,40,18,36,5,3,17,33,21,28,7,15,1,26,31
3,24,20,14,35,7,5,16,34,19,3,10,24,12,32,4,38,31,34,17
6,33,33,19,29,8,24,6,3,30,28,19,25,8,33,29,21,28,18,30
13,37,9,29,1,16,27,14,6,1,38,27,40,12,12,10,16,7,7,20
40,27,20,21,4,3,17,23,14,10,13,28,10,21,38,13,13,14,29,4
30,19,13,39,25,4,3,40,26,1,38,35,30,8,27,18,4,33,25,28
27,21,33,7,7,19,8,21,22,36,33,21,7,27,34,17,32,12,37,4
9,11,29,35,39,33,38,26,31,35,26,23,24,27,5,29,15,4,32,17
5,37,6,20,26,38,11,29,34,32,9,12,11,37,18,25,7,18,4,36
19,11,34,1,31,10,3,16,18,23,10,3,5,12,10,13,18,9,25,11
8,13,31,26,31,25,8,2,28,14,2,34,12,38,1,5,9,30,29,35
4,28,22,4,27,4,17,23,27,6,39,37,14,21,25,22,5,24,15,24
35,36,13,36,12,22,21,39,34,34,21,23,8,37,28,30,1,23,15,6
4,29,7,23,3,11,6,33,2,32,24,31,16,33,6,16,34,12,30,2
2,10,6,37,10,30,9,40,25,2,39,15,36,39,33,6,20,31,17,3
11,34,32,14,27,34,18,4,15,8,34,6,38,14,4,29,25,8,25,22
37,5,9,21,14,28,8,36,5,39,22,33,7,1,21,22,29,14,2,1
6,18,19,37,30,20,17,18,6,8,30,28,12,34,38,15,12,2,9,38
2,5,8,34,23,33,37,2,22,35,26,33,28,38,29,22,39,10,33,25
6,7,19,17,3,39,17,34,6,22,19,17,16,2,10,1,30,20,4,36
6,24,12,23,18,39,29,23,10,40,30,11,36,22,36,28,1,37,35,11
30,11,9,13,29,19,39,19,34,12,37,9,24,21,1,34,17,22,35,39
31,17,29,2,34,2,10,32,38,7,14,28,2,11,31,33,23,4,29,38
7,28,36,16,26,32,8,28,40,6,5,19,25,2,17,33,34,11,18,28
6,27,24,33,25,30,31,11,37,20,15,11,11,34,32,17,16,27,15,13
39,15,14,28,26,4,38,2,6,17,24,10,9,28,21,16,28,19,12,1
17,3,21,21,22,19,7,25,15,29,33,24,17,15,37,17,29,10,40,38
23,37,2,14,8,5,7,3,9,11,5,13,3,39,26,32,20,22,24,39
11,17,12,27,40,26,17,32,6,4,9,8,35,22,38,21,39,1,28,34
18,33,23,8,26,18,37,35,25,16,31,19,40,25,24,24,5,39,39,15
7,5,19,24,15,7,36,18,39,16,8,4,9,16,19,4,25,18,11,2
32,8,35,11,32,26,5,12,21,5,13,19,9,11,34,16,11,1,11,28
2,1,17,13,27,5,6,19,10,20,37,40,25,18,15,23,29,12,33,8
2,5,33,16,2,16,29,26,35,29,38,28,3,34,33,29,26,18,31,24
8,11,30,1,22,13,17,10,37,9,37,12,40,5,26,10,32,1,1,36
14,16,27,37,7,31,20,4,29,27,3,30,5,7,25,24,4,6,32,17
23,6,9,33,17,24,7,4,6,36,2,32,19,18,8,17,40,35,19,33
18,34,36,16,9,23,17,1,32,27,14,6,18,32,6,5,2,26,17,11
21,2,5,32,19,3,18,7,1,27,18,2,3,35,28,14,24,7,21,25
19,13,15,22,34,38,2,20,9,27,28,40,3,23,36,20,22,6,10,20
3,21,19,9,10,30,10,14,30,34,1,19,26,1,1,21,2,8,5,30
27,33,38,8,20,22,27,11,1,28,16,29,20,8,32,24,34,16,40,5
36,30,27,2,34,31,10,28,40,3,39,27,18,34,5,15,24,32,4,13
18,36,3,35,7,25,1,39,4,19,25,16,9,35,17,1,25,7,35,40
40,11,30,40,7,9,7,40,26,9,6,9,39,29,29,14,12,25,21,27
30,13,10,39,38,19,27,28,16,10,12,30,24,21,15,10,33,24,7,23
32,23,38,29,4,39,4,39,38,6,20,37,32,12,39,22,23,6,16,32
8,16,31,18,9,36,22,4,23,20,24,23,38,27,30,23,9,21,21,14
16,34,22,32,6,24,20,4,22,7,38,7,13,12,25,31,10,5,2,3
17,7,21,7,30,19,9,14,29,36,22,20,11,6,21,36,36,18,8,38
24,7,8,14,38,11,33,3,27,27,9,32,36,17,35,11,35,29,13,30
40,24,1,4,33,37,32,27,35,38,14,29,13,30,13,34,33,15,22,40
38,32,15,10,10,13,23,38,3,12,25,7,30,6,16,36,25,37,29,7
16,5,32,18,32,2,20,10,15,39,39,14,2,35,8,28,32,9,16,9
19,2,17,27,36,35,30,7,29,11,9,2,22,31,30,38,22,30,6,7
33,29,23,37,18,35,34,20,3,24,20,26,40,40,40,38,8,33,22,40
3,25,37,13,26,26,18,9,24,10,12,31,28,10,9,9,9,20,18,23
35,32,18,27,17,22,39,19,9,17,29,3,10,29,23,29,32,21,2,21
8,37,28,35,34,37,34,40,30,37,36,22,2,38,32,8,12,27,16,1
20,15,2,28,35,20,36,7,18,22,13,2,31,12,17,8,30,23,2,18
27,19,5,31,2,20,13,40,22,40,30,24,26,18,13,7,12,26,21,27
14,37,32,19,21,22,30,5,26,9,11,39,37,20,14,18,35,30,19,1
37,17,29,19,3,1,32,14,17,23,33,25,29,2,36,2,14,13,37,3
20,29,9,30,38,19,2,24,2,35,18,27,40,2,27,23,39,4,32,21
12,16,39,40,26,20,5,32,2,22,30,4,35,5,14,1,36,19,16,33
29,14,21,18,8,23,37,32,6,27,23,13,28,22,39,30,24,19,7,31
33,1,7,31,36,33,19,15,27,34,14,15,9,29,7,2,27,3,12,9
30,6,22,12,38,33,14,14,26,13,2,5,38,38,6,4,12,15,7,17
12,32,35,9,3,23,27,25,8,11,17,20,29,8,14,11,15,32,37,19
3,35,36,15,17,40,23,7,10,29,23,30,11,10,9,25,16,26,15,5
13,34,15,16,29,33,17,32,25,17,29,24,35,40,20,3,25,34,2,29
26,34,12,6,17,38,36,39,22,31,18,15,24,32,13,21,13,13,5,1
20,10,39,20,17,35,10,29,25,1,35,29,9,2,18,32,21,10,21,35
20,4,12,13,3,11,39,28,18,7,8,34,24,15,11,26,25,23,12,25
21,33,31,38,8,26,8,36,18,8,27,34,40,27,11,14,40,9,8,8
40,25,17,38,36,40,24,29,15,3,21,4,37,21,11,26,6,33,5,21
38,22,8,22,26,20,6,21,15,17,32,34,40,3,29,7,34,14,31,24
36,21,34,1,27,16,12,28,3,37,32,34,37,1,11,16,32,21,24,35
39,27,2,5,27,25,6,25,9,25,36,18,14,26,29,4,8,20,23,35
37,5,10,32,14,40,21,27,29,28,37,24,30,18,32,26,2,5,13,15
36,30,6,28,12,20,8,21,28,40,17,35,16,12,40,6,39,27,23,32
18,11,28,29,24,1,24,36,20,20,26,36,29,20,3,36,22,15,32,19
2,8,12,38,39,28,25,17,1,9,14,11,39,33,15,26,29,11,14,37
23,34,18,38,34,6,21,7,2,28,10,1,22,29,31,5,36,10,3,8
7,10,23,1,40,8,30,34,7,13,21,23,18,15,9,1,32,28,35,31
3,35,8,4,26,16,38,25,30,15,27,29,2,21,35,7,19,22,37,36
