500,30
29,13,21,26,22,9,36,33,6,15,38,2,18,17,19,24,38,6,38,40,8,14,2,23,34,23,20,25,10,40
36,31,35,32,14,34,34,8,21,9,19,24,8,20,3,18,21,23,18,3,10,9,32,35,17,31,35,34,24,1
33,18,24,38,26,18,12,18,14,12,28,37,28,20,26,28,40,3,12,25,26,29,32,24,25,38,28,35,17,10
40,28,25,19,23,8,2,27,9,13,23,34,11,27,4,37,25,8,1,34,7,23,24,20,11,33,34,24,35,25
3,11,24,2,2,29,32,21,22,11,23,4,31,14,10,22,15,18,34,31,5,9,25,12,9,11,10,34,28,9
14,23,2,7,10,37,3,29,1,37,28,36,36,36,33,24,16,39,9,22,3,7,28,2,27,3,40,16,36,4
27,4,22,15,8,36,30,15,34,14,27,36,18,24,30,10,18,5,5,3,6,31,22,29,15,27,28,36,4,4
14,9,3,29,40,28,32,32,21,19,21,14,1,24,30,11,24,32,27,1,39,10,38,13,40,17,2,33,6,37
31,17,16,29,5,34,12,5,32,16,36,7,6,6,16,35,23,19,10,23,19,20,33,4,31,6,20,7,4,36
8,36,38,3,20,7,35,9,33,5,10,40,19,36,33,39,27,12,24,6,18,27,33,34,36,11,29,9,20,7
25,14,29,9,12,10,13,20,20,1,36,37,34,27,12,27,14,15,22,11,16,15,26,15,29,13,9,11,31,1
14,38,29,31,27,18,20,35,27,4,36,15,36,40,20,3,38,24,4,6,37,40,2,14,30,8,5,25,25,21
33,5,19,35,1,15,28,30,25,35,10,5,5,2,10,10,13,13,25,19,32,22,17,9,10,40,40,19,10,34
3,21,9,29,4,40,33,25,14,40,33,19,6,38,22,28,17,25,33,10,26,22,38,28,6,14,10,37,8,39
23,28,26,30,39,3,21,16,40,40,16,23,37,27,36,38,34,33,37,7,36,11,13,16,16,23,15,24,22,26
4,36,14,8,16,30,21,30,3,32,25,22,28,12,36,17,10,14,18,31,5,12,15,27,28,15,12,31,15,18
27,6,8,5,6,31,6,33,2,4,32,36,40,37,9,7,31,19,12,25,18,33,38,39,38,34,36,38,31,2
37,8,32,29,3,39,36,29,15,5,33,25,1,18,13,31,19,19,35,23,6,14,29,30,32,31,18,39,4,31
35,31,3,35,25,29,10,24,32,23,27,22,32,15,9,24,23,40,28,37,7,25,35,3,1,6,26,6,13,29
32,18,18,34,37,32,16,30,9,33,5,40,20,22,9,1,19,9,11,18,33,11,21,28,25,38,25,9,13,38
24,12,5,31,19,14,10,4,39,12,12,13,23,13,31,34,10,5,23,19,16,7,33,21,34,1,4,35,34,16
12,5,26,35,34,40,38,37,29,32,35,17,34,2,17,10,29,13,25,30,39,33,12,25,36,12,11,7,31,3
13,10,6,13,25,31,31,20,17,1,35,25,15,36,39,19,13,14,33,2,23,24,15,30,18,15,18,38,36,3
31,13,34,38,35,20,21,38,3,38,16,31,33,25,13,13,22,10,35,37,10,8,39,3,6,31,14,16,36,34
31,3,18,39,36,3,15,7,16,25,16,3,33,2,2,17,34,21,3,2,22,31,32,8,38,5,16,39,35,28
28,20,18,31,25,25,21,20,38,2,25,2,8,20,2,34,17,1,28,36,27,38,34,7,12,8,40,24,18,4
6,17,3,32,22,39,10,8,24,19,4,37,19,31,18,38,25,6,22,2,25,15,31,1,23,3,9,34,12,8
4,4,30,34,3,40,29,17,31,6,2,39,18,4,8,16,5,2,25,25,1,12,38,10,36,40,2,17,25,12
28,28,9,13,30,23,1,34,26,21,34,13,14,11,10,11,10,5,15,30,2,8,2,10,12,24,36,2,31,27
22,2,22,18,1,32,15,36,39,22,25,1,21,36,22,25,13,13,34,36,16,31,15,11,7,33,22,34,30,35
7,5,20,8,5,33,15,2,23,3,22,14,24,9,11,6,20,35,9,4,1,9,11,36,10,37,2,12,28,31
11,17,28,27,19,6,1,14,30,11,11,38,5,34,13,23,4,10,16,29,4,7,13,10,26,39,10,2,38,28
17,9,32,35,23,35,5,38,33,38,2,1,25,14,25,3,16,26,24,20,34,1,5,40,35,19,39,22,34,24
33,26,7,28,30,26,27,4,30,18,38,4,27,7,11,32,22,21,13,13,31,38,7,31,21,2,14,4,31,16
36,26,39,33,13,37,36,39,4,13,28,19,36,31,36,38,40,22,6,40,33,9,29,13,26,22,3,16,16,21
5,32,8,8,33,14,4,12,34,2,31,39,15,18,27,28,11,3,32,30,6,17,25,2,36,19,35,21,13,28
29,35,26,32,1,20,10,18,9,13,1,36,7,4,37,4,14,20,18,29,25,1,1,27,17,37,15,36,5,38
3,31,24,28,28,10,7,29,31,28,16,22,8,38,1,36,28,13,18,10,37,12,18,3,38,19,20,5,24,13
30,13,28,9,40,10,9,38,18,37,10,7,6,1,11,21,39,29,27,9,9,14,5,11,25,14,29,22,23,7
35,36,24,34,39,16,4,38,22,19,29,32,7,16,26,15,33,36,11,17,30,2,24,38,21,20,8,17,37,8
13,13,37,34,33,24,7,37,30,5,32,24,25,9,30,4,25,9,11,35,20,29,40,8,12,32,2,37,1,23
26,23,28,1,35,32,1,9,7,5,10,28,23,19,24,29,17,13,30,10,10,33,21,10,27,18,3,11,1,13
32,26,25,19,15,15,29,28,39,26,35,35,39,38,10,1,22,29,17,25,10,21,34,34,2,38,10,6,38,22
26,28,13,6,19,28,7,36,34,2,19,6,1,25,10,12,19,24,11,13,37,36,6,32,33,30,14,30,3,20
28,18,15,3,39,40,26,22,20,23,12,13,39,30,30,1,6,10,14,2,32,12,5,24,33,26,19,31,15,35
18,17,7,3,29,24,16,31,4,34,8,2,9,28,26,23,2,12,23,38,30,30,13,15,21,1,7,14,26,34
20,28,40,13,31,15,20,29,16,29,20,8,17,33,34,12,30,5,14,34,7,27,30,25,19,26,24,26,12,9
30,18,24,7,2,6,25,11,31,18,1,8,36,31,23,38,6,16,1,32,17,15,12,28,11,10,24,20,25,27
15,4,3,28,30,38,16,17,14,29,21,37,18,16,28,15,39,13,25,19,16,39,26,20,3,10,24,36,11,5
15,11,40,2,21,22,29,36,24,4,31,5,9,11,31,31,26,21,14,13,19,1,39,32,24,5,25,17,12,11
31,40,7,32,32,36,7,11,10,34,26,19,25,10,39,11,31,24,39,37,18,10,33,23,38,22,21,33,35,34
11,25,14,3,36,25,32,37,29,16,4,7,20,38,33,12,20,15,10,34,36,24,31,25,12,26,4,2,19,5
26,28,21,39,31,3,34,12,33,16,14,22,30,16,26,5,25,25,29,32,40,18,37,25,23,34,10,22,38,13
6,1,32,38,13,20,34,11,22,3,1,38,38,33,26,20,6,23,16,8,30,21,25,26,21,27,35,31,18,19
13,35,15,23,21,13,13,2,4,25,20,16,35,13,38,12,14,11,27,6,7,38,10,24,7,37,17,8,28,23
37,16,15,21,16,25,40,1,25,19,10,31,32,25,39,11,38,20,38,38,18,21,18,9,15,38,13,36,38,7
40,15,3,21,40,1,2,36,38,40,6,40,13,37,4,1,35,8,6,5,23,4,3,5,8,2,33,16,40,15
26,26,4,38,30,23,38,37,11,28,22,39,3,11,25,39,40,34,29,8,26,15,30,37,33,33,16,11,40,27
18,5,36,19,26,34,5,19,3,4,8,35,39,7,32,24,34,13,29,30,22,20,7,25,28,13,21,31,36,6
29,37,10,38,30,34,23,16,14,20,15,28,21,3,23,3,8,17,13,17,36,34,18,40,31,21,2,16,18,31
4,16,29,7,31,5,40,13,1,25,24,18,31,3,27,31,8,9,39,34,3,1,35,25,26,7,6,17,12,4
35,23,27,21,12,18,21,29,26,22,20,37,32,30,6,23,32,39,8,15,31,1,13,4,4,7,8,30,15,18
40,23,33,18,31,1,1,35,30,37,2,5,14,25,2,35,27,36,10,13,3,12,27,24,40,16,19,36,37,8
13,26,17,23,24,32,21,8,14,35,3,22,26,5,29,38,36,22,9,8,12,33,11,20,14,14,30,26,36,35
30,40,25,4,30,2,38,10,20,22,40,33,29,4,36,22,5,22,24,14,21,1,10,16,38,34,26,8,28,14
37,25,30,30,27,2,12,7,40,8,31,23,28,16,35,37,34,9,18,30,38,31,26,13,38,9,4,21,35,5
27,26,15,4,24,18,6,22,16,4,33,6,10,3,32,5,9,30,30,13,19,28,31,7,33,2,4,28,23,15
21,13,34,17,5,14,10,21,5,39,15,15,34,25,2,40,26,30,39,11,8,19,13,16,29,16,22,12,1,12
31,21,17,13,6,27,9,26,10,6,40,11,31,40,3,6,2,1,10,2,9,23,13,27,33,11,11,3,38,26
27,40,24,27,13,22,21,12,21,29,10,13,38,29,14,34,29,29,30,22,29,22,3,7,19,35,18,13,24,37
36,27,26,25,30,25,21,7,17,4,40,21,12,6,1,24,33,33,39,9,20,33,22,39,29,16,12,13,6,9
33,15,32,37,13,26,18,32,5,5,13,33,16,23,17,37,30,21,3,31,37,31,10,39,7,2,15,39,36,11
26,28,31,40,9,14,28,6,26,38,21,33,19,9,29,27,28,19,7,22,24,17,8,13,25,12,5,15,7,21
23,1,27,23,16,28,18,31,19,19,4,21,11,4,3,8,35,19,34,28,2,17,5,8,7,34,16,33,32,36
20,6,8,8,9,30,39,14,18,19,22,23,32,25,1,6,32,1,37,17,9,7,12,3,27,27,4,6,23,28
38,16,14,1,40,32,24,28,32,29,1,29,27,34,32,21,25,23,31,12,2,23,35,28,4,10,28,13,20,19
20,13,37,17,34,5,37,21,9,28,21,9,12,9,30,30,20,36,4,6,3,34,19,11,35,14,37,11,8,30
19,3,34,10,13,28,22,40,24,23,21,32,21,39,35,38,4,39,29,12,2,34,32,21,31,25,5,8,7,2
36,24,37,28,8,15,37,19,35,33,4,14,38,25,19,5,37,15,15,20,39,26,39,6,11,24,17,31,24,17
28,32,8,33,39,9,34,34,23,39,25,24,28,38,15,24,40,31,16,23,1,35,36,23,38,5,16,16,6,26
34,10,28,35,38,20,8,12,34,4,10,32,35,14,26,13,19,36,39,23,30,37,32,11,26,17,19,20,15,22
4,26,8,17,36,1,25,26,4,29,30,30,17,36,33,4,8,28,25,6,37,33,15,1,37,35,2,30,7,30
29,25,17,20,19,21,2,5,23,17,16,8,22,30,29,35,26,6,6,25,31,38,34,12,12,13,7,28,33,29
36,26,11,19,10,35,18,2,21,1,7,28,29,34,39,38,1,21,23,14,16,20,11,29,21,10,31,13,2,35
33,17,20,14,29,20,20,16,10,8,36,19,20,38,31,37,10,33,17,40,9,10,29,8,40,9,25,28,34,29
3,19,3,29,33,36,1,6,34,1,38,19,17,10,14,38,30,24,33,33,5,1,20,18,33,1,17,19,40,29
20,26,24,39,11,33,22,8,28,13,19,18,5,10,30,10,20,25,20,38,13,18,25,40,30,18,35,24,20,31
18,2,40,39,26,31,39,10,21,33,38,15,13,14,18,8,10,11,4,37,2,21,37,9,20,6,2,12,6,21
10,39,4,7,22,20,7,35,36,26,19,15,28,15,36,8,37,1,11,38,12,34,40,40,14,20,8,20,27,12
38,14,16,14,34,9,3,39,9,27,4,22,2,35,37,14,23,36,23,16,30,10,20,33,1,1,34,10,6,27
31,16,28,39,27,2,28,4,5,4,1,6,20,3,9,31,6,31,7,24,14,11,37,23,21,25,19,13,13,28
11,12,7,25,24,36,33,38,40,19,29,6,16,7,5,24,37,5,30,7,32,8,24,30,23,38,1,2,7,1
18,4,4,3,14,38,28,39,13,39,29,27,3,20,8,19,37,17,32,39,32,6,8,7,20,26,27,7,36,1
37,9,37,4,34,30,11,22,26,13,25,2,15,34,26,34,20,15,23,35,38,34,10,38,31,31,31,38,25,11
7,16,7,26,37,7,13,28,28,17,16,40,33,9,8,20,16,9,21,24,13,4,5,28,7,25,39,36,36,19
24,28,38,5,30,36,24,13,10,6,24,30,26,21,17,6,40,1,36,9,1,25,8,28,29,14,38,32,9,34
8,9,28,31,14,13,18,3,15,37,26,21,39,28,19,25,39,2,34,4,22,31,11,21,6,13,37,23,12,1
33,37,32,31,36,19,7,34,29,7,35,9,31,16,39,24,18,9,11,3,40,1,11,1,27,15,13,6,16,24
18,3,32,17,4,12,1,6,1,31,32,15,31,26,20,26,38,5,32,7,22,25,35,38,24,6,27,22,11,21
28,32,31,10,12,17,15,27,36,18,33,12,4,11,27,29,34,18,21,10,33,10,40,31,2,23,13,17,16,18
36,19,31,11,2,26,35,5,14,29,39,36,13,27,38,39,26,20,6,7,38,37,1,2,10,30,16,17,37,28
25,35,1,6,7,34,15,30,40,11,11,10,39,21,9,25,10,35,9,38,3,2,22,24,31,25,37,13,14,5
15,25,30,21,14,27,1,31,24,23,6,37,27,29,39,22,33,3,35,22,33,18,25,8,23,19,21,29,3,17
10,35,3,18,19,14,35,27,38,6,36,36,21,40,27,18,13,22,33,26,8,5,1,12,32,13,24,23,24,36
10,19,26,28,4,28,15,25,38,30,24,27,37,1,18,12,3,23,22,37,24,39,26,14,31,38,28,11,24,4
12,14,33,18,15,24,30,31,34,32,7,11,18,9,10,33,37,8,40,10,38,3,1,26,30,11,40,33,29,31
5,3,34,16,39,1,5,33,36,6,28,7,25,35,23,38,33,6,12,30,29,7,25,12,9,38,12,30,12,4
3,20,27,1,40,39,24,28,24,19,31,5,31,35,24,23,15,24,14,1,30,32,3,9,9,2,11,24,11,36
27,22,26,16,9,9,32,36,15,39,12,6,6,18,30,5,27,10,35,34,17,6,32,28,26,29,5,18,39,31
19,15,28,24,2,34,11,21,32,32,35,32,15,12,30,22,35,17,40,23,32,9,32,6,29,17,11,6,25,15
27,35,13,9,28,3,28,3,9,19,31,36,1,38,16,11,4,10,18,39,37,15,22,27,3,36,32,4,31,27
24,31,36,16,2,37,8,36,5,39,31,9,40,5,21,13,37,15,33,39,27,13,15,23,9,9,18,19,26,24
31,7,15,37,17,38,38,33,22,10,11,26,18,32,30,38,17,38,11,20,15,16,40,4,8,28,22,25,32,26
15,3,31,30,5,31,32,36,4,6,18,9,10,18,38,23,13,21,19,15,4,3,5,23,33,32,31,19,8,19
15,25,24,14,33,25,20,28,32,11,10,9,11,27,35,34,13,17,30,34,32,39,20,25,36,32,27,31,8,6
6,9,31,38,21,20,27,22,40,16,35,35,5,10,34,6,1,8,25,34,15,11,29,40,38,21,27,34,38,20
5,12,17,8,22,12,21,19,34,21,32,26,37,19,16,17,20,28,27,30,22,19,7,31,13,27,14,29,10,23
8,32,15,17,13,10,6,23,36,2,38,19,19,10,33,39,25,11,24,34,28,32,18,10,12,13,17,18,32,21
21,18,36,11,23,22,2,11,27,34,38,15,6,40,25,6,27,33,23,17,10,35,8,4,13,40,26,10,32,13
13,13,38,31,1,20,8,38,27,39,24,12,17,7,16,16,39,6,18,10,10,27,4,1,23,5,13,4,38,36
26,11,21,37,18,8,7,24,38,16,24,1,26,34,33,32,17,28,24,15,23,14,11,11,17,27,2,23,19,19
11,10,2,25,5,23,36,34,34,27,11,10,28,9,26,22,35,30,28,24,29,10,16,1,36,24,6,19,30,6
35,18,4,3,28,20,19,2,28,12,8,25,32,32,35,4,36,24,5,9,27,18,14,16,3,13,9,18,8,36
3,40,9,29,26,4,27,4,10,23,11,31,5,2,15,16,14,32,9,35,16,27,24,9,2,28,32,36,8,36
29,20,7,4,9,18,26,37,16,34,14,11,29,10,25,17,12,30,25,12,29,39,31,30,38,4,2,9,24,6
18,29,12,36,31,27,30,35,30,14,31,4,37,24,34,14,15,20,39,2,25,36,3,40,36,33,40,11,38,7
5,11,37,34,2,19,10,36,32,31,31,8,33,5,33,6,12,27,28,20,21,19,18,14,12,7,27,28,16,18
11,3,22,22,30,22,38,40,14,37,21,13,11,27,14,16,26,1,20,9,8,24,16,34,12,12,36,15,12,27
31,8,20,32,33,2,3,4,13,22,33,30,21,23,23,1,37,19,37,28,19,19,7,29,7,37,26,5,21,3
39,14,10,12,14,39,5,20,8,26,36,39,2,7,1,4,8,24,13,27,39,39,38,20,36,16,20,23,30,8
34,36,5,26,16,15,20,6,33,14,11,6,28,40,28,14,17,18,37,22,14,24,39,28,35,29,19,26,8,26
29,5,12,35,2,32,30,30,18,37,8,39,32,32,32,26,19,34,7,38,2,18,8,39,30,24,19,31,31,34
8,19,6,30,39,18,20,2,33,18,8,36,6,16,17,18,9,39,27,23,28,6,6,31,3,39,23,35,38,37
23,36,34,21,18,28,27,38,30,25,17,12,17,2,23,21,32,12,22,10,36,19,19,2,4,34,29,9,28,35
33,24,39,6,25,40,37,3,31,10,15,34,19,31,38,21,9,19,32,39,5,18,34,33,25,37,27,11,36,28
13,31,38,6,31,17,25,11,36,15,25,39,21,35,35,36,34,25,10,22,39,18,26,13,10,16,35,25,13,32
2,12,19,14,3,18,19,17,37,13,26,35,38,29,33,1,13,25,1,40,29,23,31,4,9,24,7,20,19,29
38,27,23,17,31,22,16,9,10,20,32,32,26,30,40,31,21,33,17,38,29,14,23,14,12,20,8,4,28,15
8,29,34,29,28,18,10,34,40,39,20,37,33,17,38,4,16,38,28,25,7,34,14,15,22,23,6,28,20,24
1,8,40,36,25,29,9,9,40,30,17,18,26,7,29,6,17,7,30,13,20,32,31,22,1,3,26,38,20,5
40,16,17,23,20,11,8,11,29,26,8,14,3,13,32,18,29,37,25,35,26,30,7,9,13,33,25,7,37,9
33,9,15,22,2,31,2,15,37,5,9,18,25,30,2,40,28,20,21,13,19,25,31,2,32,27,22,2,6,35
20,3,25,3,40,39,6,13,12,38,2,34,24,2,8,15,24,5,31,2,25,21,34,28,4,38,21,16,12,28
37,7,37,27,10,34,31,3,20,5,5,29,28,29,39,33,20,13,29,40,7,39,32,22,14,18,23,3,16,38
21,37,37,14,5,14,38,11,20,30,13,33,25,22,32,19,11,12,24,17,18,37,7,34,13,40,26,27,38,14
14,4,19,8,35,21,23,23,18,30,3,10,17,26,11,5,19,20,11,15,27,29,15,11,20,15,32,14,7,39
26,36,34,14,17,10,40,33,23,19,10,26,32,4,28,1,23,15,37,27,20,37,29,27,25,23,32,12,6,5
24,32,24,26,33,17,12,1,34,29,31,22,13,12,10,34,1,23,6,9,15,38,6,40,30,26,12,12,24,22
5,34,6,35,7,33,12,11,10,25,28,29,19,3,23,14,34,37,37,19,34,23,35,34,26,29,24,17,3,19
22,22,16,4,13,12,15,33,3,40,35,1,31,29,9,38,19,9,24,24,31,37,11,37,17,13,32,25,25,30
29,34,11,28,39,10,25,11,37,12,27,10,16,39,35,37,40,20,14,37,16,29,4,14,17,12,6,32,3,15
10,7,35,34,13,19,17,36,31,38,10,30,23,26,6,13,35,15,26,3,22,37,19,23,10,20,23,30,30,24
33,28,24,33,24,40,34,10,22,3,30,35,22,27,17,17,37,16,25,25,17,23,9,6,37,8,7,15,20,14
33,25,40,25,8,19,17,25,39,10,19,25,34,14,29,24,18,35,37,23,38,26,14,7,10,8,24,32,14,33
2,34,32,31,8,6,16,30,23,16,14,5,38,31,11,36,15,14,16,32,28,11,25,20,8,19,26,39,16,6
18,14,30,14,35,23,6,32,16,11,34,16,3,38,33,25,31,28,10,6,26,39,24,31,35,9,2,34,20,11
22,20,7,16,11,37,30,28,1,22,31,37,32,35,32,5,18,25,11,25,12,4,12,24,26,40,40,7,12,24
25,13,26,20,6,40,35,39,8,29,24,35,33,5,28,6,16,9,31,35,5,24,9,29,15,40,7,15,4,20
9,37,11,22,20,13,27,40,7,12,37,26,7,13,4,20,24,20,2,5,15,12,40,25,28,22,31,26,11,33
2,33,16,33,7,9,13,26,12,7,29,18,37,40,13,12,36,8,34,7,11,13,31,7,12,31,13,5,26,18
30,4,23,3,38,20,25,9,3,33,30,6,24,21,19,28,14,20,8,7,23,6,36,27,21,26,28,17,17,21
10,1,24,40,2,29,29,4,36,26,17,10,17,28,7,7,18,17,28,5,40,9,23,19,2,39,5,19,35,21
12,17,19,13,35,19,13,21,29,25,3,21,37,33,27,11,34,1,1,34,30,2,34,31,25,38,8,13,27,13
33,39,16,16,36,4,4,27,3,16,10,2,4,19,8,8,26,30,35,15,12,17,9,33,9,4,7,29,20,2
39,10,28,28,9,36,34,15,9,26,38,26,19,34,40,15,25,11,4,17,22,12,19,2,27,5,31,11,6,16
40,18,29,29,12,37,10,27,34,4,19,36,5,8,34,5,36,10,13,7,23,16,28,37,10,2,23,36,36,35
36,35,37,26,3,17,26,38,29,15,25,38,19,38,29,29,15,40,1,4,1,18,38,22,26,10,29,20,6,38
14,20,15,30,39,9,22,29,11,32,20,15,14,10,1,33,5,15,24,22,9,35,38,7,11,38,33,28,2,9
1,13,28,21,8,38,5,17,27,15,1,25,10,21,2,32,27,4,11,35,4,14,14,30,32,23,30,6,7,27
22,13,5,36,16,37,25,6,6,31,13,19,28,12,19,29,38,38,36,31,18,34,4,32,17,13,11,20,15,17
33,20,29,18,34,1,14,23,25,12,2,15,25,26,7,28,3,22,6,4,25,12,5,30,4,2,26,20,28,21
10,12,11,26,20,34,9,3,15,32,8,37,6,15,26,4,39,12,19,16,40,20,22,24,24,11,26,20,4,13
29,16,14,20,22,36,4,12,1,21,4,23,16,5,7,3,23,27,4,1,5,22,34,34,33,23,38,13,6,38
12,20,26,34,26,26,16,3,13,30,35,15,13,12,14,1,13,4,3,7,30,35,17,36,20,1,14,24,18,11
16,23,11,1,21,31,5,14,28,8,25,25,1,27,7,27,29,3,16,40,18,12,36,26,22,35,13,20,36,21
25,39,18,20,39,6,3,36,2,11,40,11,16,24,2,2,25,1,32,5,33,6,4,17,26,18,33,1,15,38
15,38,16,24,12,14,26,19,38,7,28,39,26,10,29,17,10,1,8,4,26,24,16,31,36,1,20,5,15,18
21,23,22,24,4,38,20,33,34,11,7,39,15,25,30,20,24,10,38,30,1,38,38,3,37,8,26,3,9,37
17,22,22,20,22,25,6,1,37,40,26,2,6,24,3,36,28,3,29,26,28,20,26,33,10,29,8,20,37,30
23,9,33,33,25,38,31,3,38,39,20,27,8,39,15,12,31,24,26,14,16,11,18,20,2,1,21,12,3,4
38,20,27,14,12,10,24,25,13,29,21,11,39,32,12,29,26,39,26,24,18,9,26,1,11,36,20,22,9,35
21,31,31,21,9,38,4,13,16,21,20,17,33,14,15,18,13,20,11,37,8,2,35,11,10,29,38,14,39,4
28,39,30,10,36,34,22,3,2,25,7,20,35,14,29,38,29,23,34,38,21,25,2,28,20,29,7,36,5,8
15,25,34,35,38,12,40,30,8,5,35,22,13,4,22,7,23,20,34,8,20,8,10,7,35,12,6,16,26,9
22,35,32,21,40,18,8,36,4,4,31,35,9,33,16,28,35,19,25,35,10,30,33,22,24,32,6,20,12,18
30,1,39,8,18,14,2,1,17,30,18,25,11,15,25,10,24,18,12,29,12,35,11,22,6,8,32,38,6,34
6,23,14,30,34,1,21,19,28,18,26,25,40,7,18,19,30,22,31,16,26,7,24,28,15,24,8,13,16,14
1,25,35,37,24,23,13,25,32,3,5,38,9,28,28,29,39,22,20,37,23,22,22,15,26,11,39,11,34,19
32,28,16,31,7,31,21,7,19,4,10,27,4,26,15,12,18,23,25,37,11,19,40,39,9,8,29,26,33,2
38,34,23,7,35,25,14,40,2,7,17,37,2,4,37,19,3,7,12,27,28,7,1,26,8,24,34,32,20,9
5,14,35,15,11,1,8,16,11,19,22,17,27,31,1,17,7,37,16,1,4,4,39,37,22,23,14,36,23,30
19,21,13,5,38,29,31,12,4,27,15,1,8,3,17,36,25,12,19,31,30,40,30,22,6,20,12,27,10,15
25,3,10,34,27,21,33,30,7,27,18,23,5,36,2,28,4,20,36,35,31,40,2,37,4,16,17,5,33,30
40,20,2,37,37,39,22,36,14,23,34,18,2,12,32,14,33,7,9,21,1,26,9,4,15,40,27,16,11,24
4,5,38,25,33,15,30,38,14,7,34,13,28,9,35,8,8,37,18,33,24,32,40,25,17,40,17,29,34,29
6,2,12,39,12,12,7,13,1,13,25,33,21,16,23,20,32,3,14,30,37,13,4,14,39,29,28,3,11,8
21,33,10,4,9,13,15,33,18,3,10,15,34,34,23,8,2,12,34,38,39,28,27,26,31,1,4,1,38,4
36,24,29,12,14,18,11,11,32,24,16,25,16,24,27,28,12,30,30,11,8,7,35,5,37,3,37,35,15,18
37,35,25,38,18,21,32,26,34,15,15,22,37,16,6,15,26,2,29,32,38,18,11,38,14,5,39,10,23,4
14,16,35,37,36,20,21,10,6,17,30,7,14,7,6,22,25,21,36,20,33,12,32,21,34,22,27,21,28,3
10,11,8,13,6,30,35,37,18,5,14,30,36,17,7,34,11,17,39,33,1,14,14,40,23,16,35,34,27,26
