100,40
38,35,34,4,25,25,27,36,12,5,40,7,24,7,33,11,2,7,8,39,13,34,20,8,23,24,36,12,27,10,33,39,31,16,31,26,3,30,23,22
23,11,15,1,4,7,2,6,18,9,12,39,33,25,19,25,11,1,12,7,33,27,7,15,31,16,20,12,36,13,12,1,1,8,5,39,37,32,33,8
36,24,34,26,10,27,9,10,34,19,7,17,2,12,15,31,23,39,5,5,20,39,13,20,31,17,12,29,36,9,7,36,39,15,34,31,24,3,27,16
27,25,24,13,6,21,2,21,21,10,25,37,6,30,17,29,20,36,5,38,18,7,5,6,33,2,5,32,3,38,33,29,7,30,13,25,21,40,10,13
38,4,11,39,23,21,39,23,26,27,18,12,21,20,36,1,37,6,29,23,36,23,29,27,40,14,19,18,30,28,30,11,12,5,10,21,38,5,26,7
4,23,30,28,13,20,30,36,32,25,40,10,1,20,8,6,28,23,21,31,38,11,39,20,32,29,39,5,20,9,26,19,25,27,1,27,37,35,32,1
28,40,31,31,28,7,17,20,12,37,27,3,1,6,5,18,37,16,26,11,31,5,31,34,20,7,12,11,37,21,7,23,4,37,13,10,15,21,10,9
34,24,19,35,18,6,1,16,26,31,16,35,17,38,40,17,27,24,2,40,3,5,17,6,6,30,4,9,19,3,21,21,1,18,12,35,30,18,6,33
12,27,21,3,21,24,23,24,32,27,36,5,37,35,30,29,31,31,30,28,35,5,25,29,33,36,4,24,8,32,10,10,21,27,40,26,13,2,24,24
37,26,25,24,8,18,12,23,32,16,24,19,35,21,21,10,13,40,5,37,25,37,37,15,35,27,31,22,13,1,20,40,38,16,2,3,20,20,9,29
36,10,24,5,14,33,18,23,7,19,13,13,3,28,18,28,12,8,15,27,1,4,10,17,40,4,26,35,38,2,33,6,16,23,2,14,14,31,36,15
37,30,11,35,32,32,12,17,39,15,8,36,13,16,38,7,34,35,38,40,29,35,28,34,12,27,7,11,8,32,36,31,29,37,40,40,26,16,20,19
21,35,26,25,1,19,33,30,7,2,37,30,8,24,17,21,8,29,18,33,10,26,13,39,29,35,6,17,38,29,27,5,26,35,2,20,23,36,19,9
13,3,14,36,1,31,35,10,11,1,34,36,30,21,4,30,20,20,12,19,38,6,22,24,10,36,5,25,16,31,10,18,27,36,39,14,14,32,32,20
12,16,11,32,8,1,15,10,37,33,13,7,40,31,9,15,7,18,38,15,19,5,21,21,9,38,38,10,4,27,32,33,7,22,34,4,7,22,25,40
9,37,15,25,37,12,6,8,37,10,37,13,5,16,38,16,2,8,25,24,10,5,20,12,40,11,33,8,15,13,24,15,18,33,38,2,3,16,3,33
16,40,11,37,20,32,8,9,13,3,31,30,15,13,24,20,25,2,10,10,26,26,13,13,8,30,28,30,23,24,20,17,38,5,26,5,4,33,23,36
33,1,16,27,33,4,3,31,28,24,36,33,39,17,13,27,39,23,22,24,22,19,1,33,13,26,21,33,32,4,7,18,32,34,1,2,11,7,6,17
12,35,36,39,31,22,25,36,21,35,19,16,21,1,30,1,26,6,9,2,33,6,26,16,30,1,23,15,17,35,2,14,34,12,21,24,33,31,28,10
1,30,33,3,14,21,6,22,15,11,35,22,15,20,16,30,27,38,11,13,21,27,1,17,27,4,36,8,22,19,21,37,19,10,38,11,12,11,13,25
17,23,5,22,4,28,27,27,14,24,16,24,2,16,17,15,22,19,5,39,18,8,20,38,17,34,26,2,4,17,38,12,27,11,5,38,26,33,23,10
17,23,14,26,28,9,16,3,32,23,36,17,30,5,15,28,20,29,30,37,38,2,35,36,36,6,37,17,14,16,35,9,7,16,6,1,10,19,37,32
14,16,29,8,13,11,1,27,1,37,5,17,7,16,34,19,36,4,39,21,1,24,12,9,28,10,35,21,8,15,40,8,15,1,12,37,40,18,39,8
9,20,18,32,23,15,24,3,14,22,34,1,19,10,36,9,24,38,29,36,30,19,10,27,38,11,23,20,16,36,37,36,33,16,33,20,3,24,5,26
10,16,5,38,25,17,12,33,14,3,28,40,28,26,9,22,33,27,29,16,1,40,14,4,13,26,13,8,36,6,36,18,19,35,25,4,1,25,28,19
4,2,26,1,7,4,15,21,35,9,6,35,32,27,1,5,26,1,27,31,27,21,6,22,28,24,22,8,29,21,8,19,3,6,11,25,4,13,2,17
31,31,11,7,26,11,16,5,39,8,34,17,26,14,31,4,27,12,24,5,9,31,38,12,16,15,28,21,37,8,5,4,22,38,32,29,19,3,20,37
24,34,39,31,13,12,5,2,33,17,24,6,17,24,7,19,18,22,37,25,16,18,35,2,31,35,40,9,12,7,39,26,31,5,31,29,27,1,18,20
6,14,32,34,17,17,33,24,24,18,27,8,17,32,30,8,25,1,39,9,22,21,39,30,39,37,4,1,14,29,9,4,15,6,14,24,16,30,30,24
26,34,10,7,23,13,8,36,1,39,32,39,29,19,4,40,11,3,20,6,5,11,38,19,35,25,5,20,15,38,14,28,29,31,25,15,37,24,26,22
2,24,29,1,27,1,28,20,17,24,8,26,19,39,22,40,38,23,23,1,26,38,12,14,20,28,19,16,29,32,20,27,13,18,28,23,19,5,8,19
20,11,16,30,26,19,31,32,33,8,4,16,22,40,39,39,20,40,39,38,35,35,33,23,35,35,12,11,11,13,38,36,8,8,26,20,19,27,3,32
36,11,8,34,30,15,26,11,37,27,34,34,19,33,33,14,9,24,1,10,2,3,3,25,14,12,3,35,10,8,4,37,8,23,22,26,35,39,24,15
31,24,20,33,7,37,40,13,40,23,15,39,33,26,7,25,13,13,7,40,8,3,14,28,32,27,34,1,20,34,30,28,32,40,18,26,24,37,27,25
30,3,30,31,7,7,8,37,39,24,30,18,18,7,32,12,22,2,15,34,14,10,1,4,33,33,30,37,38,32,4,30,20,38,13,9,25,27,39,40
19,13,33,39,20,34,4,32,37,32,24,19,37,26,13,2,6,34,12,32,36,18,2,34,14,22,21,39,23,21,1,15,25,4,31,16,10,6,34,4
12,28,10,21,12,28,36,10,5,28,29,19,2,13,11,3,3,29,10,9,30,30,29,36,25,22,11,28,40,26,21,36,24,26,25,6,17,35,12,35
28,2,2,16,1,27,11,34,5,12,25,12,13,6,3,35,33,26,36,3,35,38,18,13,30,13,12,28,40,33,35,24,38,10,33,14,20,6,1,33
8,4,11,19,20,13,17,29,5,35,36,31,7,1,2,2,1,39,22,26,17,38,17,36,16,31,33,9,15,16,27,5,28,26,30,4,7,3,8,3
32,19,1,18,2,8,33,34,31,28,12,37,29,26,30,37,21,12,8,34,30,7,31,29,40,37,1,26,21,35,35,8,29,11,27,36,5,16,32,1
19,28,15,33,26,11,25,19,3,39,12,15,24,38,40,13,10,15,14,21,9,9,37,8,12,24,2,33,40,30,19,25,28,29,20,7,15,1,21,6
7,14,17,4,40,36,28,18,19,30,21,18,21,7,18,25,27,14,3,11,14,25,27,1,23,19,5,31,17,6,11,24,40,3,25,2,30,37,27,25
9,30,20,21,16,37,30,28,1,25,8,12,27,39,9,29,38,24,37,29,37,32,15,34,32,29,38,30,4,40,31,8,1,18,27,36,11,24,19,15
30,40,25,36,32,30,7,11,20,39,4,34,24,15,4,37,10,1,34,27,19,24,4,4,20,33,23,19,25,32,16,17,31,4,3,27,28,17,25,7
23,13,40,30,26,35,21,37,24,8,28,30,16,12,20,19,25,30,36,25,7,23,27,37,18,24,17,18,26,29,28,36,16,33,24,38,25,9,11,13
28,14,20,2,37,18,22,33,15,13,13,13,19,5,36,12,11,2,26,27,22,34,26,16,37,30,2,12,20,35,21,32,19,7,29,27,35,18,9,9
39,37,17,32,4,18,4,16,38,6,36,33,29,26,21,38,2,15,38,3,27,16,34,9,14,6,36,35,39,24,15,4,7,15,34,8,6,15,32,17
8,36,17,18,29,18,26,14,21,8,14,29,5,16,26,7,6,39,5,36,40,8,3,9,32,2,5,19,26,6,9,13,27,27,15,3,36,24,26,29
29,11,13,38,37,27,26,30,16,11,30,30,39,40,30,5,17,11,17,39,9,14,23,36,31,11,7,1,28,8,17,14,37,40,11,6,26,16,7,4
30,30,8,13,3,7,38,12,20,2,2,28,28,34,5,37,19,2,5,34,30,26,39,7,24,35,36,36,15,34,2,8,4,40,26,10,20,11,33,17
28,18,35,17,13,16,31,28,10,37,28,28,28,5,31,18,32,12,13,2,11,34,26,18,15,36,38,2,2,40,21,31,34,4,27,6,8,33,13,20
27,32,40,21,1,12,31,10,5,8,3,12,39,22,17,37,39,13,7,28,7,21,1,32,19,9,11,8,37,1,17,5,6,12,31,9,3,33,15,28
18,33,22,6,28,24,13,33,1,40,28,21,11,5,32,9,22,29,12,18,13,17,7,19,19,37,11,39,2,13,37,22,8,34,13,30,4,15,36,12
9,36,35,36,33,23,28,39,32,23,12,23,14,18,28,12,40,30,22,1,9,12,29,28,23,8,10,38,30,19,21,4,16,23,12,1,39,5,36,15
29,2,31,26,2,37,39,27,15,7,11,28,24,34,40,12,6,24,32,8,37,26,27,19,19,11,7,32,24,19,34,30,4,17,32,40,30,23,4,5
19,9,33,17,3,12,37,38,19,25,8,1,36,19,15,13,6,37,26,17,40,28,40,12,8,29,22,16,30,15,35,8,15,11,39,36,38,30,20,38
15,19,6,38,31,40,36,11,37,15,18,15,7,4,18,9,34,35,39,34,40,32,4,31,6,23,34,11,1,22,18,30,10,35,9,3,29,14,1,6
33,5,39,18,6,2,17,12,35,24,18,2,32,21,20,24,29,17,13,7,30,7,11,3,2,31,30,34,3,20,28,32,34,40,14,39,34,22,30,29
28,31,37,18,16,37,34,11,35,27,33,39,39,10,13,31,23,1,7,40,31,39,2,24,26,38,22,32,7,31,32,16,39,19,20,25,6,34,2,34
2,31,15,16,35,11,27,26,19,36,33,34,24,22,4,17,16,14,2,17,1,15,1,21,24,13,17,28,27,32,5,14,1,11,39,29,15,12,26,35
36,17,11,22,16,32,9,11,16,4,37,19,7,15,40,20,14,15,12,31,23,23,14,18,8,17,7,20,25,24,17,19,2,22,5,35,24,16,40,8
8,2,4,34,37,12,15,40,38,13,40,2,4,19,15,15,21,4,3,32,17,9,18,33,11,13,19,11,35,34,33,39,31,16,37,8,18,30,16,33
40,11,29,30,22,24,18,6,29,15,3,37,21,16,22,30,13,33,11,18,5,24,29,39,36,2,23,24,28,15,12,33,30,27,30,27,3,8,14,11
27,14,4,14,1,18,23,31,20,32,1,34,9,13,38,22,15,6,15,22,39,27,10,8,5,12,19,1,19,19,13,25,1,9,3,28,19,28,22,27
11,30,13,32,7,1,10,36,21,32,36,5,4,27,40,14,28,37,16,34,12,26,28,3,22,38,7,37,22,29,40,16,14,33,5,29,18,32,34,27
25,37,28,5,17,21,24,32,7,19,32,27,31,24,13,26,37,16,18,4,21,15,32,16,17,16,25,6,30,20,35,8,11,2,19,2,22,1,23,39
1,28,31,8,30,10,38,34,18,27,27,37,3,7,12,32,40,26,15,8,20,36,26,13,31,16,33,15,23,36,36,36,30,26,18,24,18,28,10,21
34,39,15,26,10,24,24,18,31,27,28,32,26,40,28,36,22,28,21,39,14,14,16,7,30,1,3,34,21,6,24,4,15,6,39,29,38,18,9,37
18,33,28,37,24,14,3,6,16,13,11,9,31,12,40,33,30,12,10,9,1,37,35,21,5,6,9,9,28,21,23,5,24,15,19,35,9,25,15,8
26,22,27,28,13,8,17,7,18,15,17,28,13,10,15,1,14,40,15,35,16,39,5,8,7,5,9,6,18,27,36,1,13,17,40,29,12,38,34,14
25,38,10,35,39,35,2,24,14,31,27,30,39,17,40,11,30,25,16,15,31,16,27,26,18,5,1,28,15,17,11,4,2,28,37,31,32,15,4,36
25,17,40,21,30,37,16,10,8,1,1,22,23,36,27,26,38,9,18,32,13,31,21,10,28,7,4,22,4,30,1,35,19,15,5,39,8,1,5,15
39,21,39,40,9,13,33,1,22,15,28,16,2,31,18,12,34,8,15,29,16,11,5,37,17,10,36,29,10,39,8,22,31,20,21,11,36,26,6,37
40,15,25,13,21,19,25,1,9,31,5,31,26,31,2,13,21,10,19,33,17,34,20,39,27,31,29,21,30,2,39,38,28,33,17,9,40,1,15,18
16,28,2,16,31,1,7,39,25,6,10,1,19,17,14,9,31,5,5,23,30,34,22,34,2,35,9,15,36,22,32,18,1,37,13,8,22,36,22,33
15,13,1,3,27,19,35,27,27,36,1,36,2,39,8,3,10,24,2,32,23,12,16,32,36,29,17,27,38,21,4,14,36,4,28,14,10,32,40,3
28,34,25,11,9,34,40,38,18,11,23,2,9,11,7,19,25,13,36,29,39,24,15,3,31,37,28,14,6,15,2,12,26,14,37,4,16,20,14,10
4,23,11,36,14,6,20,20,37,12,29,3,13,30,36,27,20,32,10,21,31,29,2,26,18,19,1,22,2,33,34,17,40,39,24,31,35,15,31,39
37,40,12,17,40,6,37,6,10,22,15,20,38,6,15,39,32,38,19,36,14,5,10,23,10,7,9,22,16,8,24,36,8,23,6,18,20,21,39,31
39,29,18,12,22,27,1,25,19,27,13,34,18,13,29,23,40,38,19,38,14,29,34,6,34,25,26,16,17,8,40,38,14,30,9,22,17,29,16,26
18,37,10,26,4,31,14,4,39,39,16,37,17,19,32,39,19,40,17,7,20,2,39,20,16,11,12,39,5,25,10,22,38,25,12,12,39,7,8,17
12,14,35,17,32,31,31,39,22,13,1,24,24,2,29,22,28,7,7,31,8,18,14,16,1,2,33,4,34,39,31,30,30,27,30,9,31,21,18,29
16,32,38,40,9,14,39,8,35,3,13,35,37,14,20,30,15,5,17,33,15,25,29,37,38,7,2,26,15,19,26,39,32,21,10,31,40,24,14,33
33,6,9,16,9,24,36,5,7,31,31,5,40,24,3,9,21,12,20,5,2,39,14,26,27,10,33,20,19,20,13,14,16,37,11,9,26,22,32,30
